Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	198317.4309	198317.7136	1087.1	3200.9	77.4309	2437.5	2156.25	2113.8	1875	0.2827	0.2507	-554	451	554	E:\2020-winter\PANMP1B\20201213_053000.WAV	13-12-2020	05:31:17	13-12-2020	05:31:18	UK	1	0	
2	Spectrogram 1	1	198722.1043	198722.2236	512.5	1452	2.1043	843.75	750	939.5	656.25	0.1193	0.1067	-347	352	352	E:\2020-winter\PANMP1B\20201213_054000.WAV	13-12-2020	05:40:02	13-12-2020	05:40:02	ISOW	1	0	
3	Spectrogram 1	1	198730.6595	198730.8166	512.5	1921.7	10.6595	937.5	937.5	1409.2	937.5	0.157	0.128	-527	484	527	E:\2020-winter\PANMP1B\20201213_054000.WAV	13-12-2020	05:40:11	13-12-2020	05:40:11	GRHO	1	0	
4	Spectrogram 1	1	199456.1809	199456.7965	1537.4	2220.6	16.1809	2062.5	2062.5	683.2	562.5	0.6156	0.4907	-308	309	309	E:\2020-winter\PANMP1B\20201213_055500.WAV	13-12-2020	05:55:16	13-12-2020	05:55:17	CSEA	1	0	
5	Spectrogram 1	1	199469.0829	199469.5791	2101.6	2732	29.0829	2531.25	2437.5	630.4	562.5	0.4962	0.416	-281	432	432	E:\2020-winter\PANMP1B\20201213_055500.WAV	13-12-2020	05:55:29	13-12-2020	05:55:30	SHMY	1	0	
6	Spectrogram 1	1	199492.7701	199493.2915	1387	1765.3	52.7701	1593.75	1593.75	378.3	281.25	0.5214	0.464	-445	266	445	E:\2020-winter\PANMP1B\20201213_055500.WAV	13-12-2020	05:55:53	13-12-2020	05:55:53	MWTH	0	1	
7	Spectrogram 1	1	199541.093	199541.7714	882.7	1218.9	101.093	1031.25	1031.25	336.2	187.5	0.6784	0.5333	-821	1198	1198	E:\2020-winter\PANMP1B\20201213_055500.WAV	13-12-2020	05:56:41	13-12-2020	05:56:42	SBEO	1	0	
8	Spectrogram 1	1	199660.5088	199661.0804	5211.9	5590.2	220.5088	5343.75	5343.75	378.3	281.25	0.5716	0.4533	-1901	2030	2030	E:\2020-winter\PANMP1B\20201213_055500.WAV	13-12-2020	05:58:41	13-12-2020	05:58:41	MWTH	1	0	
9	Spectrogram 1	1	199681.0616	199683.4548	3152.4	4329.2	1.0616	3843.75	3750	1176.8	937.5	2.3932	2.048	-513	324	513	E:\2020-winter\PANMP1B\20201213_060000.WAV	13-12-2020	06:00:01	13-12-2020	06:00:03	IWEY	0	1	
10	Spectrogram 1	1	199846.5578	199850	588.4	6851.1	166.5578	1500	1781.25	6262.7	937.5	3.4422	2.0213	-4461	4254	4461	E:\2020-winter\PANMP1B\20201213_060000.WAV	13-12-2020	06:02:47	13-12-2020	06:02:49	GRTD	0	1	
11	Spectrogram 1	1	199895.5904	199900	2227.7	3530.6	215.5904	2625	2812.5	1302.9	1031.25	4.4095	3.9093	-3347	3088	3347	E:\2020-winter\PANMP1B\20201213_060000.WAV	13-12-2020	06:03:36	13-12-2020	06:03:39	ASDR	0	1	
12	Spectrogram 1	1	199986.9912	199987.2236	798.6	1345	66.9912	1125	1031.25	546.4	281.25	0.2324	0.1867	-2598	2870	2870	E:\2020-winter\PANMP1B\20201213_060500.WAV	13-12-2020	06:06:07	13-12-2020	06:06:07	WCBA	1	0	
13	Spectrogram 1	1	200118.8065	200120	1933.5	3320.5	198.8065	2812.5	2812.5	1387	1031.25	1.1935	1.024	-452	427	452	E:\2020-winter\PANMP1B\20201213_060500.WAV	13-12-2020	06:08:19	13-12-2020	06:08:19	BCFU	0	1	
14	Spectrogram 1	1	200273.7123	200275.7977	2563.9	3362.5	113.7123	2812.5	2812.5	798.6	468.75	2.0854	1.4027	-4055	3993	4055	E:\2020-winter\PANMP1B\20201213_061000.WAV	13-12-2020	06:11:54	13-12-2020	06:11:56	GRFL	1	0	
15	Spectrogram 1	1	200340.4146	200340.5276	4371.3	6893.2	180.4146	5906.25	5625	2521.9	2062.5	0.1131	0.0907	-666	677	677	E:\2020-winter\PANMP1B\20201213_061000.WAV	13-12-2020	06:13:00	13-12-2020	06:13:01	ABFL	1	0	
16	Spectrogram 1	1	200408.6118	200408.863	420.3	1849.4	8.6118	1687.5	1593.75	1429.1	843.75	0.2513	0.1493	-1043	1116	1116	E:\2020-winter\PANMP1B\20201213_061500.WAV	13-12-2020	06:15:09	13-12-2020	06:15:09	MGHO	1	0	
17	Spectrogram 1	1	200402.0666	200402.9146	1681.3	3110.3	2.0666	2718.75	2812.5	1429	843.75	0.848	0.72	-1021	1062	1062	E:\2020-winter\PANMP1B\20201213_061500.WAV	13-12-2020	06:15:02	13-12-2020	06:15:03	PTBA	1	0	
18	Spectrogram 1	1	200465.201	200465.848	840.6	1513.1	65.201	1218.75	1218.75	672.5	468.75	0.647	0.56	-1219	1171	1219	E:\2020-winter\PANMP1B\20201213_061500.WAV	13-12-2020	06:16:05	13-12-2020	06:16:06	GRJU	1	0	
19	Spectrogram 1	1	200488.4485	200488.8756	1345	2606	88.4485	2531.25	2343.75	1261	468.75	0.4271	0.2667	-1116	1098	1116	E:\2020-winter\PANMP1B\20201213_061500.WAV	13-12-2020	06:16:28	13-12-2020	06:16:29	YBBU	1	0	
