Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	64098.49873	64098.62435	422.8	815.3	18.4987	656.25	656.25	392.5	281.25	0.1256	0.1067	-4382	4911	4911	E:\2020-winter\VAR310U\20201201_053000.WAV	01-12-2020	05:30:18	01-12-2020	05:30:19	BRBO	1	0	
2	Spectrogram 1	1	64914.12059	64914.22738	854.1	1281.1	114.1206	1125	1125	427	281.25	0.1068	0.08	-2900	3097	3097	E:\2020-winter\VAR310U\20201201_054500.WAV	01-12-2020	05:46:54	01-12-2020	05:46:54	MGHO	1	0	
3	Spectrogram 1	1	65033.17839	65033.55527	4996.4	5380.8	233.1784	5250	5250	384.4	281.25	0.3769	0.3413	-2738	2788	2788	E:\2020-winter\VAR310U\20201201_054500.WAV	01-12-2020	05:48:53	01-12-2020	05:48:54	MWTH	1	0	
4	Spectrogram 1	1	65067.74496	65068.2035	1134.9	1639.2	27.745	1312.5	1406.25	504.3	375	0.4585	0.4107	-2364	2441	2441	E:\2020-winter\VAR310U\20201201_055000.WAV	01-12-2020	05:50:28	01-12-2020	05:50:28	MWTH	0	1	
6	Spectrogram 1	1	65270.80362	65271.03603	3488.6	4833.6	230.8036	4687.5	4218.75	1345	1218.75	0.2324	0.1973	-1193	1089	1193	E:\2020-winter\VAR310U\20201201_055000.WAV	01-12-2020	05:53:51	01-12-2020	05:53:51	BNMO	1	0	
7	Spectrogram 1	1	65280.33252	65280.5398	294.2	1008.8	0.3325	843.75	750	714.6	187.5	0.2073	0.1227	-3157	3407	3407	E:\2020-winter\VAR310U\20201201_055500.WAV	01-12-2020	05:55:00	01-12-2020	05:55:01	UK	1	0	
8	Spectrogram 1	1	65317.47446	65317.98326	1807.4	4035	37.4745	2062.5	2156.25	2227.6	1687.5	0.5088	0.4107	-1840	1755	1840	E:\2020-winter\VAR310U\20201201_055500.WAV	01-12-2020	05:55:37	01-12-2020	05:55:38	GRTD	1	0	
9	Spectrogram 1	1	65320.94809	65321.73327	2942.2	6472.9	40.9481	5718.75	5062.5	3530.7	2531.25	0.7852	0.6827	-1608	1602	1608	E:\2020-winter\VAR310U\20201201_055500.WAV	01-12-2020	05:55:41	01-12-2020	05:55:42	IBRO	0	1	
10	Spectrogram 1	1	65481.36267	65482.22322	1513.1	3110.3	201.3627	2437.5	2343.75	1597.2	1500	0.8606	0.768	-2585	2639	2639	E:\2020-winter\VAR310U\20201201_055500.WAV	01-12-2020	05:58:21	01-12-2020	05:58:22	INPI	1	0	
11	Spectrogram 1	1	65505.68427	65509.99958	2732	5001.8	225.6843	3656.25	3750	2269.8	1031.25	4.3153	3.4933	-3438	3161	3438	E:\2020-winter\VAR310U\20201201_055500.WAV	01-12-2020	05:58:46	01-12-2020	05:58:50	IWEY	0	1	
