Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	403011.9975	403012.5063	1050.8	1555.2	51.9975	1312.5	1312.5	504.4	375	0.5088	0.4267	-11321	11632	11632	E:\2020-winter\PANMP3B\20201216_053000.WAV	16-12-2020	05:30:52	16-12-2020	05:30:53	SBEO	1	0	
2	Spectrogram 1	1	403438.5553	403438.6809	420.3	1282	238.5553	750	843.75	861.7	656.25	0.1256	0.0907	-9414	9854	9854	E:\2020-winter\PANMP3B\20201216_053500.WAV	16-12-2020	05:38:59	16-12-2020	05:38:59	ISOW	1	0	
3	Spectrogram 1	1	404400.9611	404401.5829	1597.2	1933.5	0.9611	1781.25	1781.25	336.3	187.5	0.6219	0.544	-10343	9993	10343	E:\2020-winter\PANMP3B\20201216_060000.WAV	16-12-2020	06:00:01	16-12-2020	06:00:02	MWTH	0	1	
4	Spectrogram 1	1	404750.4648	404751.5515	924.7	1513.1	110.4648	1218.75	1218.75	588.4	562.5	1.0867	0.9813	-1061	1241	1241	E:\2020-winter\PANMP3B\20201216_060500.WAV	16-12-2020	06:06:50	16-12-2020	06:06:52	GRJU	1	0	
5	Spectrogram 1	1	404834.353	404837.8141	1513.1	2816.1	194.353	1593.75	2062.5	1303	1125	3.461	3.136	-821	1000	1000	E:\2020-winter\PANMP3B\20201216_060500.WAV	16-12-2020	06:08:14	16-12-2020	06:08:18	GRTD	0	1	MGS?
6	Spectrogram 1	1	404905.6407	404908.0653	3068.3	4833.6	25.6407	4687.5	4031.25	1765.3	1593.75	2.4246	2.1333	-493	389	493	E:\2020-winter\PANMP3B\20201216_061000.WAV	16-12-2020	06:10:26	16-12-2020	06:10:28	IWEY	0	1	
7	Spectrogram 1	1	404918.2977	404918.5867	1260.9	3362.5	38.2977	3000	2718.75	2101.6	1500	0.2889	0.2453	-979	810	979	E:\2020-winter\PANMP3B\20201216_061000.WAV	16-12-2020	06:10:38	16-12-2020	06:10:39	UK	1	0	INPI?
8	Spectrogram 1	1	405127.3555	405127.4749	5842.4	9120.8	7.3555	7593.75	7593.75	3278.4	2718.75	0.1193	0.0907	-387	397	397	E:\2020-winter\PANMP3B\20201216_061500.WAV	16-12-2020	06:15:07	16-12-2020	06:15:07	NIFP	1	0	
9	Spectrogram 1	1	405129.0892	405129.4535	1303	2774.1	9.0892	2250	2250	1471.1	1125	0.3643	0.304	-649	597	649	E:\2020-winter\PANMP3B\20201216_061500.WAV	16-12-2020	06:15:09	16-12-2020	06:15:09	YBBU	1	0	
10	Spectrogram 1	1	405183.8882	405184.152	8406.3	8784.6	63.8882	8625	8625	378.3	187.5	0.2638	0.1493	-471	422	471	E:\2020-winter\PANMP3B\20201216_061500.WAV	16-12-2020	06:16:04	16-12-2020	06:16:04	SPPI	1	0	
11	Spectrogram 1	1	405237.7387	405238.0716	5380	8112.1	117.7387	5531.25	6843.75	2732.1	2250	0.3329	0.2987	-506	495	506	E:\2020-winter\PANMP3B\20201216_061500.WAV	16-12-2020	06:16:58	16-12-2020	06:16:58	WBBF	1	0	
12	Spectrogram 1	1	405285.9736	405287.4874	4245.2	7313.5	165.9736	5156.25	5250	3068.3	2250	1.5138	1.2747	-718	654	718	E:\2020-winter\PANMP3B\20201216_061500.WAV	16-12-2020	06:17:46	16-12-2020	06:17:47	IBRO	0	1	
13	Spectrogram 1	1	405310.8354	405315.5402	5001.8	9204.9	190.8354	5812.5	5906.25	4203.1	3468.75	4.7048	4.1333	-956	926	956	E:\2020-winter\PANMP3B\20201216_061500.WAV	16-12-2020	06:18:11	16-12-2020	06:18:16	CBSU	0	1	
14	Spectrogram 1	1	405302.2487	405303.304	743	1040.2	182.2487	937.5	937.5	297.2	187.5	1.0553	0.9227	-486	425	486	E:\2020-winter\PANMP3B\20201216_061500.WAV	16-12-2020	06:18:02	16-12-2020	06:18:03	ISBA	1	0	
15	Spectrogram 1	1	405406.6457	405406.9723	1597.2	9162.9	46.6457	8250	7875	7565.7	3375	0.3266	0.2667	-6358	5856	6358	E:\2020-winter\PANMP3B\20201216_062000.WAV	16-12-2020	06:20:47	16-12-2020	06:20:47	UK	1	0	
16	Spectrogram 1	1	405494.0138	405494.6671	2101.6	2984.2	134.0138	2437.5	2531.25	882.6	656.25	0.6533	0.5813	-470	375	470	E:\2020-winter\PANMP3B\20201216_062000.WAV	16-12-2020	06:22:14	16-12-2020	06:22:15	PTBA	1	0	
17	Spectrogram 1	1	405521.3254	405523.7437	3110.3	8490.4	161.3254	5812.5	5625	5380.1	4312.5	2.4183	2.1867	-6695	5379	6695	E:\2020-winter\PANMP3B\20201216_062000.WAV	16-12-2020	06:22:41	16-12-2020	06:22:44	IBRO	0	1	
18	Spectrogram 1	1	405561.8844	405562.0729	966.7	2437.8	201.8844	1781.25	1875	1471.1	937.5	0.1884	0.1547	-382	365	382	E:\2020-winter\PANMP3B\20201216_062000.WAV	16-12-2020	06:23:22	16-12-2020	06:23:22	RESP	1	0	
19	Spectrogram 1	1	405853.7311	405854.2211	336.3	546.4	13.7311	468.75	468.75	210.1	93.75	0.4899	0.4213	-709	533	709	E:\2020-winter\PANMP3B\20201216_063000.WAV	16-12-2020	06:30:14	16-12-2020	06:30:14	AEDO	1	0	
20	Spectrogram 1	1	405892.3681	405893.4359	5338	7271.5	52.3681	5906.25	6281.25	1933.5	1687.5	1.0678	1.008	-609	427	609	E:\2020-winter\PANMP3B\20201216_063000.WAV	16-12-2020	06:30:52	16-12-2020	06:30:53	VFNU	1	0	
21	Spectrogram 1	1	405934.1269	405934.6357	5968.5	8070.1	94.1269	7218.75	7218.75	2101.6	1687.5	0.5088	0.4213	-382	381	382	E:\2020-winter\PANMP3B\20201216_063000.WAV	16-12-2020	06:31:34	16-12-2020	06:31:35	VHPA	1	0	
22	Spectrogram 1	1	406098.6369	406098.8128	3278.5	5716.3	18.6369	4500	4687.5	2437.8	1500	0.1759	0.1387	-1318	1228	1318	E:\2020-winter\PANMP3B\20201216_063500.WAV	16-12-2020	06:35:19	16-12-2020	06:35:19	IPFL	1	0	
23	Spectrogram 1	1	406118.1658	406118.6934	2816.1	4623.5	38.1658	3562.5	3656.25	1807.4	1031.25	0.5276	0.448	-901	847	901	E:\2020-winter\PANMP3B\20201216_063500.WAV	16-12-2020	06:35:38	16-12-2020	06:35:39	STBU	1	0	
25	Spectrogram 1	1	406126.1495	406130	1176.9	2311.7	46.1495	1593.75	1781.25	1134.8	1031.25	3.8505	3.3813	-1446	1254	1446	E:\2020-winter\PANMP3B\20201216_063500.WAV	16-12-2020	06:35:46	16-12-2020	06:35:49	ASDR	0	1	verify
26	Spectrogram 1	1	406120.3706	406120.4523	588.4	924.7	40.3706	656.25	750	336.3	187.5	0.0817	0.0587	-643	767	767	E:\2020-winter\PANMP3B\20201216_063500.WAV	16-12-2020	06:35:40	16-12-2020	06:35:40	MABA	1	0	
27	Spectrogram 1	1	406133.7249	406133.8631	1218.9	6094.6	53.7249	4968.75	4406.25	4875.7	3937.5	0.1382	0.1067	-570	584	584	E:\2020-winter\PANMP3B\20201216_063500.WAV	16-12-2020	06:35:54	16-12-2020	06:35:54	AFBL	1	0	
28	Spectrogram 1	1	406167.6759	406169.4032	5296	7733.8	87.6759	5343.75	5437.5	2437.8	1593.75	1.7274	0.8693	-1021	1064	1064	E:\2020-winter\PANMP3B\20201216_063500.WAV	16-12-2020	06:36:28	16-12-2020	06:36:29	PUSU	1	0	
29	Spectrogram 1	1	406176.2688	406177.4246	4287.2	6430.8	96.2688	4500	5062.5	2143.6	1593.75	1.1558	1.04	-409	356	409	E:\2020-winter\PANMP3B\20201216_063500.WAV	16-12-2020	06:36:36	16-12-2020	06:36:37	IYTI	0	1	
30	Spectrogram 1	1	406305.7977	406306.2374	2269.7	3530.6	225.7977	2906.25	2906.25	1260.9	1031.25	0.4397	0.384	-538	451	538	E:\2020-winter\PANMP3B\20201216_063500.WAV	16-12-2020	06:38:46	16-12-2020	06:38:46	CHBE	1	0	
31	Spectrogram 1	1	406334.0201	406334.2713	3866.9	7733.8	14.0201	5906.25	5812.5	3866.9	3000	0.2513	0.2027	-671	568	671	E:\2020-winter\PANMP3B\20201216_064000.WAV	16-12-2020	06:40:14	16-12-2020	06:40:14	GRNW	1	0	
33	Spectrogram 1	1	406373.0214	406374.642	3993	5716.3	53.0214	5156.25	5156.25	1723.3	1218.75	1.6206	1.456	-941	896	941	E:\2020-winter\PANMP3B\20201216_064000.WAV	16-12-2020	06:40:53	16-12-2020	06:40:55	HSWO	1	0	
34	Spectrogram 1	1	406460.1822	406460.5905	3446.6	3908.9	140.1822	3750	3750	462.3	281.25	0.4083	0.2133	-1544	1465	1544	E:\2020-winter\PANMP3B\20201216_064000.WAV	16-12-2020	06:42:20	16-12-2020	06:42:21	LBLW	1	0	
35	Spectrogram 1	1	406534.3593	406534.5477	1260.9	1849.4	214.3593	1312.5	1406.25	588.5	468.75	0.1884	0.16	-410	323	410	E:\2020-winter\PANMP3B\20201216_064000.WAV	16-12-2020	06:43:34	16-12-2020	06:43:35	MGHO	1	0	
36	Spectrogram 1	1	406540.0126	406541.3693	118.9	341.8	220.0126	187.5	281.25	222.9	93.75	1.3568	1.2053	-371	351	371	E:\2020-winter\PANMP3B\20201216_064000.WAV	16-12-2020	06:43:40	16-12-2020	06:43:41	MIPI	1	0	
37	Spectrogram 1	1	406680.1696	406680.3329	1975.5	2521.9	120.1696	2343.75	2343.75	546.4	281.25	0.1633	0.1173	-720	716	720	E:\2020-winter\PANMP3B\20201216_064500.WAV	16-12-2020	06:47:00	16-12-2020	06:47:00	CSEA	1	0	
38	Spectrogram 1	1	406801.1683	406801.4698	3236.4	7733.8	1.1683	5718.75	5250	4497.4	2625	0.3015	0.2187	-875	685	875	E:\2020-winter\PANMP3B\20201216_065000.WAV	16-12-2020	06:50:01	16-12-2020	06:50:01	GRWA	1	0	
