Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	411766.5766	411766.8467	5380.8	5807.8	166.5766	5531.25	5625	427.046	281.25	0.2701	0.24	-8542	6702	8542	E:\2020-winter\VAR410U\20201206_060000.WAV	06-12-2020	06:02:47	06-12-2020	06:02:47	MWTH	1	0	rain
2	Spectrogram 1	1	411841.6709	411842.4623	1494.7	2049.8	1.6709	1968.75	1875	555.16	468.75	0.7915	0.4053	-32767	32767	32767	E:\2020-winter\VAR410U\20201206_060500.WAV	06-12-2020	06:05:02	06-12-2020	06:05:02	MWTH	0	1	
3	Spectrogram 1	1	412086.2814	412086.7211	3971.5	5039.1	6.2814	4593.75	4593.75	1067.616	750	0.4397	0.3787	-11742	11947	11947	E:\2020-winter\VAR410U\20201206_061000.WAV	06-12-2020	06:10:06	06-12-2020	06:10:07	SHMY	1	0	
4	Spectrogram 1	1	412117.2299	412118.1344	1720.3	3104.9	37.2299	1968.75	2625	1384.615	1218.75	0.9045	0.768	-19472	13886	19472	E:\2020-winter\VAR410U\20201206_061000.WAV	06-12-2020	06:10:37	06-12-2020	06:10:38	INPI	1	0	
5	Spectrogram 1	1	412158.1847	412159.799	3021	4825.2	78.1847	4125	3843.75	1804.196	1500	1.6143	1.4293	-12800	11390	12800	E:\2020-winter\VAR410U\20201206_061000.WAV	06-12-2020	06:11:18	06-12-2020	06:11:20	IWEY	0	1	
6	Spectrogram 1	1	412160.5276	412161.1118	3104.9	5118.9	80.5276	4687.5	4500	2013.986	1312.5	0.5842	0.4213	-4543	8207	8207	E:\2020-winter\VAR410U\20201206_061000.WAV	06-12-2020	06:11:21	06-12-2020	06:11:21	LEYE	1	0	verify
7	Spectrogram 1	1	412173.8128	412174.9811	797.2	1258.7	93.8128	1031.25	1031.25	461.538	375	1.1683	1.056	-14305	13254	14305	E:\2020-winter\VAR410U\20201206_061000.WAV	06-12-2020	06:11:34	06-12-2020	06:11:35	WCBA	1	0	
8	Spectrogram 1	1	412208.4422	412208.9196	7300.7	9104.9	128.4422	8812.5	8437.5	1804.196	1500	0.4774	0.4053	-7259	8225	8225	E:\2020-winter\VAR410U\20201206_061000.WAV	06-12-2020	06:12:08	06-12-2020	06:12:09	VHPA	1	0	
9	Spectrogram 1	1	412266.2688	412266.8153	1972	3356.6	186.2688	3093.75	3093.75	1384.615	1125	0.5465	0.4053	-4701	5523	5523	E:\2020-winter\VAR410U\20201206_061000.WAV	06-12-2020	06:13:06	06-12-2020	06:13:07	GRTD	1	0	
10	Spectrogram 1	1	412268.2538	412268.5553	923.1	1510.5	188.2537	1406.25	1312.5	587.413	468.75	0.3015	0.2613	-6687	2997	6687	E:\2020-winter\VAR410U\20201206_061000.WAV	06-12-2020	06:13:08	06-12-2020	06:13:09	GRJU	1	0	
11	Spectrogram 1	1	412398.549	412398.6997	6629.4	7678.3	78.549	7406.25	7312.5	1048.951	843.75	0.1508	0.128	-4688	5973	5973	E:\2020-winter\VAR410U\20201206_061500.WAV	06-12-2020	06:16:19	06-12-2020	06:16:19	NIFP	1	0	
12	Spectrogram 1	1	412610.5653	412611.5201	692.3	1049	50.5653	843.75	937.5	356.643	281.25	0.9548	0.864	-5263	5966	5966	E:\2020-winter\VAR410U\20201206_062000.WAV	06-12-2020	06:20:51	06-12-2020	06:20:52	ISBA	1	0	
13	Spectrogram 1	1	412803.5867	412803.7877	1342.7	2559.4	3.5867	1687.5	1781.25	1216.783	937.5	0.201	0.1653	-1340	1443	1443	E:\2020-winter\VAR410U\20201206_062500.WAV	06-12-2020	06:25:04	06-12-2020	06:25:04	YBBU	1	0	
14	Spectrogram 1	1	412873.392	412873.6621	1007	2307.7	73.392	1875	1781.25	1300.699	1031.25	0.2701	0.208	-4606	5063	5063	E:\2020-winter\VAR410U\20201206_062500.WAV	06-12-2020	06:26:13	06-12-2020	06:26:14	RESP	1	0	
15	Spectrogram 1	1	412988.4171	412988.6055	4363.6	7594.4	188.4171	6093.75	6000	3230.769	2718.75	0.1884	0.1653	-3045	4473	4473	E:\2020-winter\VAR410U\20201206_062500.WAV	06-12-2020	06:28:08	06-12-2020	06:28:09	GRNW	1	0	
16	Spectrogram 1	1	413084.5414	413084.6922	1762.2	4363.6	44.5414	3375	3187.5	2601.399	2343.75	0.1508	0.1333	-4355	5021	5021	E:\2020-winter\VAR410U\20201206_063000.WAV	06-12-2020	06:30:45	06-12-2020	06:30:45	PHPA	1	0	
17	Spectrogram 1	1	413222.9523	413223.5364	1678.3	3021	182.9522	2625	2343.75	1342.657	1218.75	0.5842	0.5013	-5129	6565	6565	E:\2020-winter\VAR410U\20201206_063000.WAV	06-12-2020	06:33:03	06-12-2020	06:33:04	MAWO	1	0	
19	Spectrogram 1	1	413213.4799	413213.8128	5622.4	8265.7	173.4799	6843.75	6937.5	2643.357	2343.75	0.3329	0.288	-5520	5878	5878	E:\2020-winter\VAR410U\20201206_063000.WAV	06-12-2020	06:32:53	06-12-2020	06:32:54	ABFL	1	0	
20	Spectrogram 1	1	413258.2695	413259.9995	1636.4	3356.6	218.2695	2812.5	2343.75	1720.28	1500	1.73	1.6373	-4314	4328	4328	E:\2020-winter\VAR410U\20201206_063000.WAV	06-12-2020	06:33:38	06-12-2020	06:33:40	OHTH	1	0	
21	Spectrogram 1	1	413310.7156	413310.8664	1552.4	3377.6	30.7156	2625	2437.5	1825.175	1593.75	0.1508	0.128	-1348	1768	1768	E:\2020-winter\VAR410U\20201206_063500.WAV	06-12-2020	06:35:31	06-12-2020	06:35:31	STBU	1	0	
22	Spectrogram 1	1	413311.1741	413311.752	2643.4	4951	31.1741	4593.75	3937.5	2307.692	1968.75	0.5779	0.5227	-13866	13353	13866	E:\2020-winter\VAR410U\20201206_063500.WAV	06-12-2020	06:35:31	06-12-2020	06:35:32	BNMO	1	0	
24	Spectrogram 1	1	413323.6427	413324.6792	1846.2	5076.9	43.6427	2531.25	3093.75	3230.769	2906.25	1.0364	0.944	-4797	6087	6087	E:\2020-winter\VAR410U\20201206_063500.WAV	06-12-2020	06:35:44	06-12-2020	06:35:45	UK	1	0	
25	Spectrogram 1	1	413346.8839	413346.9844	4531.5	7300.7	66.8839	5718.75	5718.75	2769.231	2250	0.1005	0.08	-1572	1762	1762	E:\2020-winter\VAR410U\20201206_063500.WAV	06-12-2020	06:36:07	06-12-2020	06:36:07	NIFP	1	0	
26	Spectrogram 1	1	413313.4229	413313.6427	3356.6	4447.6	33.4229	3468.75	3843.75	1090.909	1031.25	0.2198	0.1547	-6581	8003	8003	E:\2020-winter\VAR410U\20201206_063500.WAV	06-12-2020	06:35:33	06-12-2020	06:35:34	RWBU	1	0	
27	Spectrogram 1	1	413464.9367	413465.5962	1510.5	2937.1	184.9367	2531.25	2343.75	1426.573	1312.5	0.6595	0.528	-7745	11048	11048	E:\2020-winter\VAR410U\20201206_063500.WAV	06-12-2020	06:38:05	06-12-2020	06:38:06	COIO	1	0	
28	Spectrogram 1	1	413478.3224	413479.2834	1678.3	3398.6	198.3224	3281.25	2625	1720.28	1500	0.9611	0.7787	-8778	5327	8778	E:\2020-winter\VAR410U\20201206_063500.WAV	06-12-2020	06:38:18	06-12-2020	06:38:19	INBL	1	0	
29	Spectrogram 1	1	413521.9468	413524.5724	2517.5	3398.6	1.9467	3093.75	3093.75	881.119	562.5	2.6256	2.2827	-9610	13519	13519	E:\2020-winter\VAR410U\20201206_064000.WAV	06-12-2020	06:40:02	06-12-2020	06:40:05	GRFL	1	0	
30	Spectrogram 1	1	413551.1867	413552.0033	5580.4	7552.4	31.1867	6656.25	6562.5	1972.028	1593.75	0.8166	0.736	-4570	4243	4570	E:\2020-winter\VAR410U\20201206_064000.WAV	06-12-2020	06:40:31	06-12-2020	06:40:32	IYTI	1	0	
31	Spectrogram 1	1	413581.3877	413581.7709	2937.1	4279.7	61.3877	4125	3937.5	1342.657	1125	0.3832	0.3307	-6782	3676	6782	E:\2020-winter\VAR410U\20201206_064000.WAV	06-12-2020	06:41:01	06-12-2020	06:41:02	ASDR	1	0	
32	Spectrogram 1	1	413595.3701	413596.2307	6587.4	9188.8	75.3701	6843.75	8062.5	2601.399	2343.75	0.8606	0.7467	-3166	3980	3980	E:\2020-winter\VAR410U\20201206_064000.WAV	06-12-2020	06:41:15	06-12-2020	06:41:16	CBSU	0	1	
