Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	469414.0327	469414.1332	315.2	882.7	214.0326	750	656.25	567.5	375	0.1005	0.064	-2560	2323	2560	E:\2020-winter\OLCAP2B\20201218_054500.WAV	18-12-2020	05:48:34	18-12-2020	05:48:34	GRHO	1	0	
2	Spectrogram 1	1	470626.8593	470628.505	1134.9	2143.6	226.8593	1406.25	1593.75	1008.7	843.75	1.6457	1.472	-1560	1612	1612	E:\2020-winter\OLCAP2B\20201218_061000.WAV	18-12-2020	06:13:47	18-12-2020	06:13:49	MWTH	0	1	
3	Spectrogram 1	1	470648.3857	470650	3110.3	5169.9	8.3857	3468.75	3656.25	2059.6	1218.75	1.6143	1.376	-891	865	891	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:15:08	18-12-2020	06:15:09	IWEY	0	1	
4	Spectrogram 1	1	470651.1683	470658.7186	2017.5	2774.1	11.1683	2531.25	2531.25	756.6	375	7.5502	5.3387	-1283	1557	1557	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:15:11	18-12-2020	06:15:19	HSWO	1	0	
5	Spectrogram 1	1	470652.8455	470655.4271	966.7	3320.5	12.8455	1593.75	1968.75	2353.8	1031.25	2.5817	2.0373	-1283	1557	1557	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:15:13	18-12-2020	06:15:15	GRTD	0	1	
6	Spectrogram 1	1	470675.3455	470676.1432	5380	5758.3	35.3455	5625	5625	378.3	187.5	0.7977	0.4693	-1265	1151	1265	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:15:35	18-12-2020	06:15:36	MWTH	1	0	
7	Spectrogram 1	1	470707.1168	470707.5942	3572.7	6346.8	67.1168	3937.5	4031.25	2774.1	2250	0.4774	0.384	-899	858	899	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:16:07	18-12-2020	06:16:08	SHMY	1	0	
8	Spectrogram 1	1	470727.8643	470728.6055	3446.6	5380	87.8643	4875	4781.25	1933.4	1218.75	0.7412	0.5493	-1864	1641	1864	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:16:28	18-12-2020	06:16:29	UK	1	0	
9	Spectrogram 1	1	470721.294	470721.3756	1807.4	3278.5	81.294	2343.75	2437.5	1471.1	1218.75	0.0817	0.064	-771	679	771	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:16:21	18-12-2020	06:16:21	STBU	1	0	
10	Spectrogram 1	1	470755.5213	470756.0553	462.3	1134.9	115.5214	937.5	750	672.6	562.5	0.5339	0.4747	-514	770	770	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:16:56	18-12-2020	06:16:56	SBEO	1	0	
11	Spectrogram 1	1	470764.1708	470764.4158	2437.8	7481.6	124.1709	5062.5	5343.75	5043.8	2437.5	0.245	0.192	-2791	2776	2791	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:17:04	18-12-2020	06:17:04	ABFL	1	0	
13	Spectrogram 1	1	470832.4121	470832.6822	8784.6	9162.9	192.4121	9000	9000	378.3	187.5	0.2701	0.144	-608	629	629	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:18:12	18-12-2020	06:18:13	SPPI	1	0	
14	Spectrogram 1	1	470871.8153	470872.1859	5758.3	8448.3	231.8153	7875	7218.75	2690	1875	0.3706	0.24	-824	748	824	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:18:52	18-12-2020	06:18:52	WBBF	1	0	
15	Spectrogram 1	1	470872.4623	470872.6382	1933.5	3782.8	232.4623	3656.25	3281.25	1849.3	1406.25	0.1759	0.1387	-510	577	577	E:\2020-winter\OLCAP2B\20201218_061500.WAV	18-12-2020	06:18:52	18-12-2020	06:18:53	YBBU	1	0	
16	Spectrogram 1	1	470880.5151	470882.3367	1597.2	3488.6	0.5151	3187.5	2812.5	1891.4	1125	1.8216	1.136	-1400	1235	1400	E:\2020-winter\OLCAP2B\20201218_062000.WAV	18-12-2020	06:20:01	18-12-2020	06:20:02	BCFU	0	1	
17	Spectrogram 1	1	470928.0213	470928.2161	1303	1639.2	48.0213	1500	1500	336.2	281.25	0.1947	0.1547	-411	417	417	E:\2020-winter\OLCAP2B\20201218_062000.WAV	18-12-2020	06:20:48	18-12-2020	06:20:48	MGHO	1	0	
18	Spectrogram 1	1	470980.804	470980.9422	5043.8	8028	100.804	6750	6656.25	2984.2	2437.5	0.1382	0.1173	-516	560	560	E:\2020-winter\OLCAP2B\20201218_062000.WAV	18-12-2020	06:21:41	18-12-2020	06:21:41	CBSU	1	0	
19	Spectrogram 1	1	471035.402	471035.6218	1933.5	4665.5	155.402	4406.25	4031.25	2732	2156.25	0.2198	0.1653	-1223	1048	1223	E:\2020-winter\OLCAP2B\20201218_062000.WAV	18-12-2020	06:22:35	18-12-2020	06:22:36	AFBL	1	0	
20	Spectrogram 1	1	471057.2927	471059.8367	966.7	1555.2	177.2927	1218.75	1218.75	588.5	281.25	2.544	2.0853	-2890	2940	2940	E:\2020-winter\OLCAP2B\20201218_062000.WAV	18-12-2020	06:22:57	18-12-2020	06:23:00	WCBA	1	0	
21	Spectrogram 1	1	471091.3317	471091.9221	3488.6	4959.7	211.3316	4875	4218.75	1471.1	1312.5	0.5905	0.5173	-663	714	714	E:\2020-winter\OLCAP2B\20201218_062000.WAV	18-12-2020	06:23:31	18-12-2020	06:23:32	GHCF	1	0	
22	Spectrogram 1	1	471106.5201	471107.0038	2606	5968.5	226.5201	4125	4218.75	3362.5	1968.75	0.4837	0.416	-962	1015	1015	E:\2020-winter\OLCAP2B\20201218_062000.WAV	18-12-2020	06:23:47	18-12-2020	06:23:47	STBU	1	0	
23	Spectrogram 1	1	470992.0854	470992.6382	2101.6	3951	112.0854	3750	3375	1849.4	1500	0.5528	0.48	-779	807	807	E:\2020-winter\OLCAP2B\20201218_062000.WAV	18-12-2020	06:21:52	18-12-2020	06:21:53	WBWO	1	0	
24	Spectrogram 1	1	471152.1168	471152.5188	5296	6094.6	32.1168	5812.5	5718.75	798.6	375	0.402	0.24	-1809	1799	1809	E:\2020-winter\OLCAP2B\20201218_062500.WAV	18-12-2020	06:25:32	18-12-2020	06:25:33	IBRO	1	0	
25	Spectrogram 1	1	471183.8505	471185.9296	3404.6	4539.4	63.8505	4312.5	3843.75	1134.8	843.75	2.0791	1.9573	-1598	1805	1805	E:\2020-winter\OLCAP2B\20201218_062500.WAV	18-12-2020	06:26:04	18-12-2020	06:26:06	BRFL	1	0	
26	Spectrogram 1	1	471211.5264	471213.4862	5043.8	7481.6	91.5264	6468.75	6562.5	2437.8	1500	1.9598	1.6587	-3668	3770	3770	E:\2020-winter\OLCAP2B\20201218_062500.WAV	18-12-2020	06:26:32	18-12-2020	06:26:33	VFNU	1	0	
27	Spectrogram 1	1	471275.1005	471275.6407	714.5	1092.8	155.1005	937.5	843.75	378.3	281.25	0.5402	0.4853	-809	759	809	E:\2020-winter\OLCAP2B\20201218_062500.WAV	18-12-2020	06:27:35	18-12-2020	06:27:36	ISBA	1	0	
