Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	63293.29773	63293.41708	567.4	945.7	173.2977	750	750	378.3	187.5	0.1193	0.08	-4545	4688	4688	E:\2020-winter\VAR310R\20201201_053500.WAV	01-12-2020	05:37:53	01-12-2020	05:37:53	GRHO	1	0	
2	Spectrogram 1	1	64114.8618	64117.7324	504.4	1471.1	34.8618	1031.25	1031.25	966.7	750	2.8706	2.5707	-3318	3072	3318	E:\2020-winter\VAR310R\20201201_055500.WAV	01-12-2020	05:55:35	01-12-2020	05:55:38	GRJU	1	0	MGHO?
3	Spectrogram 1	1	64143.69346	64145.47738	1387	1975.5	63.6935	1593.75	1593.75	588.5	562.5	1.7839	1.5627	-4235	4429	4429	E:\2020-winter\VAR310R\20201201_055500.WAV	01-12-2020	05:56:04	01-12-2020	05:56:05	MWTH	0	1	
4	Spectrogram 1	1	64188.89445	64189.42837	5296	5632.2	108.8945	5437.5	5531.25	336.2	281.25	0.5339	0.4107	-3433	3602	3602	E:\2020-winter\VAR310R\20201201_055500.WAV	01-12-2020	05:56:49	01-12-2020	05:56:49	MWTH	1	0	
5	Spectrogram 1	1	64202.17336	64202.31783	2606	4497.4	122.1734	3562.5	3562.5	1891.4	1406.25	0.1445	0.112	-439	711	711	E:\2020-winter\VAR310R\20201201_055500.WAV	01-12-2020	05:57:02	01-12-2020	05:57:02	RWBU	1	0	
6	Spectrogram 1	1	64223.32286	64223.92587	3026.3	6052.5	143.3229	4875	4687.5	3026.2	2531.25	0.603	0.528	-7284	7642	7642	E:\2020-winter\VAR310R\20201201_055500.WAV	01-12-2020	05:57:23	01-12-2020	05:57:24	BNMO	1	0	
7	Spectrogram 1	1	64281.25628	64281.82789	1555.2	3866.9	201.2563	1968.75	2250	2311.7	1968.75	0.5716	0.464	-4831	4869	4869	E:\2020-winter\VAR310R\20201201_055500.WAV	01-12-2020	05:58:21	01-12-2020	05:58:22	GRTD	1	0	
8	Spectrogram 1	1	64284.98743	64285.87938	1639.2	3152.4	204.9874	2906.25	2531.25	1513.2	1312.5	0.892	0.6987	-4258	4048	4258	E:\2020-winter\VAR310R\20201201_055500.WAV	01-12-2020	05:58:25	01-12-2020	05:58:26	INPI	1	0	
9	Spectrogram 1	1	64302.35552	64303.45477	4161.1	6178.6	222.3555	4968.75	4968.75	2017.5	1406.25	1.0992	0.9707	-5752	5626	5752	E:\2020-winter\VAR310R\20201201_055500.WAV	01-12-2020	05:58:42	01-12-2020	05:58:43	IYTI	0	1	
10	Spectrogram 1	1	64320	64321.58291	2606	5085.8	0	4781.25	3843.75	2479.8	1687.5	1.5829	1.3707	-1616	1727	1727	E:\2020-winter\VAR310R\20201201_060000.WAV	01-12-2020	06:00:00	01-12-2020	06:00:02	IWEY	0	1	
11	Spectrogram 1	1	64452.49371	64452.8706	8532.4	9331	132.4937	8812.5	8812.5	798.6	375	0.3769	0.096	-1052	1084	1084	E:\2020-winter\VAR310R\20201201_060000.WAV	01-12-2020	06:02:12	01-12-2020	06:02:13	SPPI	1	0	
12	Spectrogram 1	1	64454.89949	64455.74748	4455.3	8868.7	134.8995	4593.75	4687.5	4413.4	3937.5	0.848	0.608	-3282	3656	3656	E:\2020-winter\VAR310R\20201201_060000.WAV	01-12-2020	06:02:15	01-12-2020	06:02:16	TBWA	1	0	verify
13	Spectrogram 1	1	64425.603	64426.03642	2059.5	3530.6	105.603	3281.25	2718.75	1471.1	1218.75	0.4334	0.3893	-4370	4626	4626	E:\2020-winter\VAR310R\20201201_060000.WAV	01-12-2020	06:01:46	01-12-2020	06:01:46	RWBU	1	0	
14	Spectrogram 1	1	64426.52637	64426.73994	882.7	1387	106.5264	1125	1125	504.3	375	0.2136	0.1973	-4462	5058	5058	E:\2020-winter\VAR310R\20201201_060000.WAV	01-12-2020	06:01:47	01-12-2020	06:01:47	WCBA	1	0	
15	Spectrogram 1	1	64543.49246	64544.56029	7145.4	9162.9	223.4925	8812.5	8062.5	2017.5	1687.5	1.0678	0.9707	-1886	1807	1886	E:\2020-winter\VAR310R\20201201_060000.WAV	01-12-2020	06:03:43	01-12-2020	06:03:45	BBFL	1	0	
16	Spectrogram 1	1	64627.7324	64629.99998	1933.5	2942.2	67.7324	2718.75	2718.75	1008.7	750	2.2676	1.9893	-6147	6266	6266	E:\2020-winter\VAR310R\20201201_060500.WAV	01-12-2020	06:06:08	01-12-2020	06:06:09	BRFL	1	0	
17	Spectrogram 1	1	64700.85427	64701.15578	1303	2185.6	140.8543	1781.25	1875	882.6	656.25	0.3015	0.2453	-562	620	620	E:\2020-winter\VAR310R\20201201_060500.WAV	01-12-2020	06:07:21	01-12-2020	06:07:21	RESP	1	0	
18	Spectrogram 1	1	64700	64700.13191	5380	7523.6	140	7218.75	6843.75	2143.6	1687.5	0.1319	0.1067	-609	677	677	E:\2020-winter\VAR310R\20201201_060500.WAV	01-12-2020	06:07:20	01-12-2020	06:07:20	NIFP	1	0	
19	Spectrogram 1	1	64706.30652	64706.41958	1471.1	3572.7	146.3065	2812.5	2906.25	2101.6	1593.75	0.1131	0.096	-982	936	982	E:\2020-winter\VAR310R\20201201_060500.WAV	01-12-2020	06:07:26	01-12-2020	06:07:26	AFBL	1	0	
20	Spectrogram 1	1	64741.16834	64742.34924	4077.1	8322.2	181.1683	7406.25	6093.75	4245.1	3562.5	1.1809	1.0293	-626	740	740	E:\2020-winter\VAR310R\20201201_060500.WAV	01-12-2020	06:08:01	01-12-2020	06:08:02	CBSU	0	1	
21	Spectrogram 1	1	64753.32286	64754.94346	2437.8	7817.9	193.3229	4593.75	6000	5380.1	3468.75	1.6206	1.0827	-6943	6982	6982	E:\2020-winter\VAR310R\20201201_060500.WAV	01-12-2020	06:08:13	01-12-2020	06:08:15	IBRO	0	1	
22	Spectrogram 1	1	64793.1721	64793.90075	1471.1	2858.1	233.1721	1968.75	2062.5	1387	1218.75	0.7286	0.656	-603	663	663	E:\2020-winter\VAR310R\20201201_060500.WAV	01-12-2020	06:08:53	01-12-2020	06:08:54	YBBU	0	1	
23	Spectrogram 1	1	64806.75878	64807.01632	2900.2	9499.1	6.7588	5906.25	6000	6598.9	5343.75	0.2575	0.2133	-1114	979	1114	E:\2020-winter\VAR310R\20201201_061000.WAV	01-12-2020	06:10:07	01-12-2020	06:10:07	TBWA	1	0	
24	Spectrogram 1	1	64895.96104	64896.94094	672.5	1345	95.961	843.75	937.5	672.5	375	0.9799	0.8373	-657	756	756	E:\2020-winter\VAR310R\20201201_061000.WAV	01-12-2020	06:11:36	01-12-2020	06:11:37	ISBA	1	0	
25	Spectrogram 1	1	64913.37939	64914.16456	2269.7	3488.6	113.3794	2906.25	2906.25	1218.9	937.5	0.7852	0.6987	-499	678	678	E:\2020-winter\VAR310R\20201201_061000.WAV	01-12-2020	06:11:53	01-12-2020	06:11:54	BCFU	1	0	
26	Spectrogram 1	1	64947.55024	64948.38566	672.5	1723.3	147.5502	1218.75	1218.75	1050.8	750	0.8354	0.7947	-868	779	868	E:\2020-winter\VAR310R\20201201_061000.WAV	01-12-2020	06:12:28	01-12-2020	06:12:28	GRJU	1	0	
27	Spectrogram 1	1	64995.02512	64997.04144	5296	7271.5	195.0251	6375	6375	1975.5	1406.25	2.0163	0.336	-3885	4231	4231	E:\2020-winter\VAR310R\20201201_061000.WAV	01-12-2020	06:13:15	01-12-2020	06:13:17	VFNU	1	0	
28	Spectrogram 1	1	65040.8103	65041.80904	1807.4	3572.7	0.8103	3281.25	2812.5	1765.3	843.75	0.9987	0.8	-4597	4696	4696	E:\2020-winter\VAR310R\20201201_061500.WAV	01-12-2020	06:15:01	01-12-2020	06:15:02	PTBA	1	0	
29	Spectrogram 1	1	65105.82285	65106.01758	2984.2	9246.9	65.8229	8437.5	7406.25	6262.7	4312.5	0.1947	0.1653	-1849	1836	1849	E:\2020-winter\VAR310R\20201201_061500.WAV	01-12-2020	06:16:06	01-12-2020	06:16:06	BRWA	1	0	
30	Spectrogram 1	1	65287.18591	65289.99998	1218.9	2437.8	7.1859	1875	1875	1218.9	1031.25	2.8141	2.4907	-994	882	994	E:\2020-winter\VAR310R\20201201_062000.WAV	01-12-2020	06:20:07	01-12-2020	06:20:09	ASDR	1	0	
31	Spectrogram 1	1	65290.08794	65290.61558	2311.7	3194.4	10.0879	2718.75	2718.75	882.7	468.75	0.5276	0.4267	-1575	1316	1575	E:\2020-winter\VAR310R\20201201_062000.WAV	01-12-2020	06:20:10	01-12-2020	06:20:11	WBBF	1	0	
32	Spectrogram 1	1	65306.46984	65306.65828	4119.1	7649.7	26.4698	6750	6656.25	3530.6	2437.5	0.1884	0.144	-1274	1518	1518	E:\2020-winter\VAR310R\20201201_062000.WAV	01-12-2020	06:20:26	01-12-2020	06:20:27	GRNW	1	0	
