Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	266642.4874	266643.2349	392.6	1494.7	2.4874	562.5	843.75	1102.1	843.75	0.7475	0.672	-2807	2503	2807	E:\2020-winter\HP4008U\20201216_055500.WAV	16-12-2020	05:55:02	16-12-2020	05:55:03	GRHO	1	0	
3	Spectrogram 1	1	267091.7902	267092.1168	5252.7	5594.3	211.7902	5343.75	5437.5	341.6	187.5	0.3266	0.2827	-547	667	667	E:\2020-winter\HP4008U\20201216_060000.WAV	16-12-2020	06:03:32	16-12-2020	06:03:32	MWTH	1	0	
4	Spectrogram 1	1	267361.2877	267362.7575	1419.2	1964.4	1.2877	1593.75	1593.75	545.2	375	1.4698	1.2533	-2371	2411	2411	E:\2020-winter\HP4008U\20201216_061000.WAV	16-12-2020	06:10:01	16-12-2020	06:10:03	MWTH	0	1	
5	Spectrogram 1	1	267435.6407	267436.7902	2014	3482.5	75.6407	2906.25	2906.25	1468.5	1312.5	1.1495	1.0187	-607	695	695	E:\2020-winter\HP4008U\20201216_061000.WAV	16-12-2020	06:11:16	16-12-2020	06:11:17	BCFU	0	1	
6	Spectrogram 1	1	267441.8719	267443.7123	2895.1	4195.8	81.8719	3562.5	3562.5	1300.7	1031.25	1.8404	1.6747	-1906	1766	1906	E:\2020-winter\HP4008U\20201216_061000.WAV	16-12-2020	06:11:22	16-12-2020	06:11:24	IWEY	0	1	
7	Spectrogram 1	1	267537.6821	267540	1300.7	2811.2	177.6821	2343.75	2250	1510.5	1125	2.3179	2.0213	-2421	2320	2421	E:\2020-winter\HP4008U\20201216_061000.WAV	16-12-2020	06:12:58	16-12-2020	06:13:00	GRTD	0	1	
8	Spectrogram 1	1	267558.907	267559.755	1678.3	3272.7	198.907	2437.5	2437.5	1594.4	1500	0.848	0.768	-2444	2738	2738	E:\2020-winter\HP4008U\20201216_061000.WAV	16-12-2020	06:13:19	16-12-2020	06:13:20	RWBU	1	0	
9	Spectrogram 1	1	267663.0967	267663.8254	293.7	839.2	63.0967	562.5	562.5	545.5	375	0.7287	0.6453	-574	609	609	E:\2020-winter\HP4008U\20201216_061500.WAV	16-12-2020	06:16:03	16-12-2020	06:16:04	SPDO	1	0	
10	Spectrogram 1	1	267713.8128	267714.0452	1720.3	2559.4	113.8128	2343.75	2343.75	839.1	562.5	0.2324	0.1653	-533	503	533	E:\2020-winter\HP4008U\20201216_061500.WAV	16-12-2020	06:16:54	16-12-2020	06:16:54	MGHO	1	0	
11	Spectrogram 1	1	267748.4108	267748.6683	1007	1426.6	148.4108	1218.75	1218.75	419.6	375	0.2575	0.208	-531	469	531	E:\2020-winter\HP4008U\20201216_061500.WAV	16-12-2020	06:17:28	16-12-2020	06:17:29	WCBA	1	0	
12	Spectrogram 1	1	267776.005	267776.2311	3188.8	5958	176.005	3750	4031.25	2769.2	2250	0.2261	0.1973	-1858	2116	2116	E:\2020-winter\HP4008U\20201216_061500.WAV	16-12-2020	06:17:56	16-12-2020	06:17:56	ASDR	1	0	
13	Spectrogram 1	1	267844.8367	267844.9121	4447.6	7720.3	4.8367	6937.5	6468.75	3272.7	2812.5	0.0754	0.0587	-404	379	404	E:\2020-winter\HP4008U\20201216_062000.WAV	16-12-2020	06:20:05	16-12-2020	06:20:05	NIFP	1	0	
14	Spectrogram 1	1	267859.711	267860	5748.3	8349.7	19.711	6375	7031.25	2601.4	2343.75	0.289	0.2507	-709	756	756	E:\2020-winter\HP4008U\20201216_062000.WAV	16-12-2020	06:20:20	16-12-2020	06:20:20	CBSU	0	1	
15	Spectrogram 1	1	267897.4183	267897.7198	5832.2	6293.7	57.4183	6093.75	6093.75	461.5	281.25	0.3015	0.2187	-507	518	518	E:\2020-winter\HP4008U\20201216_062000.WAV	16-12-2020	06:20:57	16-12-2020	06:20:58	IBRO	1	0	
16	Spectrogram 1	1	267893.7688	267893.8191	4321.7	7636.4	53.7688	7406.25	6375	3314.7	2906.25	0.0503	0.0373	-415	394	415	E:\2020-winter\HP4008U\20201216_062000.WAV	16-12-2020	06:20:54	16-12-2020	06:20:54	BRWA	1	0	
17	Spectrogram 1	1	267960.4648	267961.4133	6167.8	8139.9	120.4648	7875	7406.25	1972.1	1593.75	0.9485	0.848	-699	882	882	E:\2020-winter\HP4008U\20201216_062000.WAV	16-12-2020	06:22:00	16-12-2020	06:22:01	NIFP	0	1	
18	Spectrogram 1	1	268041.6897	268042.2801	230.8	503.5	201.6897	375	375	272.7	187.5	0.5904	0.5173	-1100	1070	1100	E:\2020-winter\HP4008U\20201216_062000.WAV	16-12-2020	06:23:22	16-12-2020	06:23:22	AEDO	1	0	
19	Spectrogram 1	1	268058.8128	268059.9183	797.2	1678.3	218.8128	1312.5	1218.75	881.1	656.25	1.1055	0.976	-602	591	602	E:\2020-winter\HP4008U\20201216_062000.WAV	16-12-2020	06:23:39	16-12-2020	06:23:40	GRJU	1	0	
