Selection	View	Channel	File Offset (s)	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	7.5691	408967.5691	408968.0465	5295.972	5674.256	5437.5	5437.5	378.284	281.25	0.4774	0.4107	-1936	2110	2110	E:\2020-winter\HP37P4B\20201218_061500.WAV	18-12-2020	6:15:08 AM	18-12-2020	6:15:08 AM	MWTH	1	0	
2	Spectrogram 1	1	106.853	409546.853	409548.0213	6809.107	8280.21	7875	7593.75	1471.103	1312.5	1.1683	1.056	-912	1249	1249	E:\2020-winter\HP37P4B\20201218_062500.WAV	18-12-2020	6:26:47 AM	18-12-2020	6:26:48 AM	NIFP	0	1	
4	Spectrogram 1	1	106.2625	410026.2625	410026.4196	3614.711	3992.995	3843.75	3843.75	378.284	281.25	0.157	0.1333	-565	774	774	E:\2020-winter\HP37P4B\20201218_063500.WAV	18-12-2020	6:36:46 AM	18-12-2020	6:36:46 AM	LBLW	1	0	
5	Spectrogram 1	1	215.9485	410855.9485	410856.4196	7313.485	8238.179	7875	7781.25	924.694	750	0.4711	0.4053	-546	523	546	E:\2020-winter\HP37P4B\20201218_065000.WAV	18-12-2020	6:53:36 AM	18-12-2020	6:53:36 AM	VHPA	1	0	
6	Spectrogram 1	1	76.7651	413116.7651	413119.1646	5338.004	6893.17	6562.5	6093.75	1555.166	1406.25	2.3995	2.1547	-889	1293	1293	E:\2020-winter\HP37P4B\20201218_074000.WAV	18-12-2020	7:41:17 AM	18-12-2020	7:41:19 AM	VFNU	1	0	
7	Spectrogram 1	1	203.4925	413723.4925	413724.3216	2437.828	3446.585	3000	2906.25	1008.757	843.75	0.8291	0.752	-524	590	590	E:\2020-winter\HP37P4B\20201218_075000.WAV	18-12-2020	7:53:23 AM	18-12-2020	7:53:24 AM	BCFU	1	0	
8	Spectrogram 1	1	76.4698	413836.4698	413837.2613	3446.585	4833.625	4031.25	4125	1387.04	1218.75	0.7915	0.7093	-631	727	727	E:\2020-winter\HP37P4B\20201218_075500.WAV	18-12-2020	7:56:16 AM	18-12-2020	7:56:17 AM	GHCF	1	0	
9	Spectrogram 1	1	44.3719	416444.3719	416444.4598	4665.499	6136.602	5343.75	5437.5	1471.103	1312.5	0.0879	0.0747	-604	458	604	E:\2020-winter\HP37P4B\20201218_085000.WAV	18-12-2020	8:50:44 AM	18-12-2020	8:50:44 AM	CBSU	1	0	
10	Spectrogram 1	1	0.1131	416880.1131	416880.2198	8700.525	9246.935	9000	9000	546.41	375	0.1068	0.064	-983	1258	1258	E:\2020-winter\HP37P4B\20201218_090000.WAV	18-12-2020	9:00:00 AM	18-12-2020	9:00:00 AM	SPPI	1		
