Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	261601.0741	261602.0917	1384.6	1720.3	1.0741	1500	1500	335.7	281.25	1.0176	0.9227	-356	269	356	E:\2020-winter\INBS04R\20201214_053000.WAV	14-12-2020	05:30:01	14-12-2020	05:30:02	MWTH	0	1	started singing at 5;27
2	Spectrogram 1	1	262983.5867	262983.8505	5412.6	5874.1	183.5867	5718.75	5625	461.5	375	0.2638	0.224	-266	335	335	E:\2020-winter\INBS04R\20201214_055500.WAV	14-12-2020	05:58:04	14-12-2020	05:58:04	MWTH	1	0	
3	Spectrogram 1	1	263162.5251	263165.848	3146.9	4069.9	122.5251	3468.75	3656.25	923	843.75	3.3229	3.0347	-606	609	609	E:\2020-winter\INBS04R\20201214_060000.WAV	14-12-2020	06:02:03	14-12-2020	06:02:06	IWEY	0	1	
4	Spectrogram 1	1	263220.8166	263221.7714	1846.2	3146.9	180.8166	2437.5	2343.75	1300.7	1125	0.9548	0.864	-330	370	370	E:\2020-winter\INBS04R\20201214_060000.WAV	14-12-2020	06:03:01	14-12-2020	06:03:02	INPI	1	0	
5	Spectrogram 1	1	263282.6696	263283.8505	1846.2	3398.6	2.6696	2718.75	2625	1552.4	1218.75	1.1809	1.0187	-522	485	522	E:\2020-winter\INBS04R\20201214_060500.WAV	14-12-2020	06:05:03	14-12-2020	06:05:04	RWBU	0	1	
6	Spectrogram 1	1	263297.8141	263298.9887	1804.2	2601.4	17.8141	2062.5	2156.25	797.2	468.75	1.1746	1.056	-335	355	355	E:\2020-winter\INBS04R\20201214_060500.WAV	14-12-2020	06:05:18	14-12-2020	06:05:19	CSEA	1	0	
7	Spectrogram 1	1	263327.0854	263329.3467	923.1	4951	47.0854	2531.25	2625	4027.9	2718.75	2.2613	1.8187	-835	891	891	E:\2020-winter\INBS04R\20201214_060500.WAV	14-12-2020	06:05:47	14-12-2020	06:05:49	GRTD	0	1	
8	Spectrogram 1	1	263378.1658	263378.3668	8517.5	8811.2	98.1658	8718.75	8718.75	293.7	187.5	0.201	0.16	-477	511	511	E:\2020-winter\INBS04R\20201214_060500.WAV	14-12-2020	06:06:38	14-12-2020	06:06:38	SPPI	1	0	
9	Spectrogram 1	1	263432.8455	263432.9837	5118.9	8811.2	152.8455	7125	7125	3692.3	2906.25	0.1382	0.1067	-345	318	345	E:\2020-winter\INBS04R\20201214_060500.WAV	14-12-2020	06:07:33	14-12-2020	06:07:33	NIFP	1	0	
10	Spectrogram 1	1	263433.5553	263434.2023	2811.2	5202.8	153.5553	3281.25	3656.25	2391.6	2156.25	0.647	0.5333	-391	428	428	E:\2020-winter\INBS04R\20201214_060500.WAV	14-12-2020	06:07:34	14-12-2020	06:07:34	WBBF	1	0	
12	Spectrogram 1	1	263537.8894	263538.2726	1720.3	2853.1	17.8894	2437.5	2343.75	1132.8	843.75	0.3832	0.3307	-324	350	350	E:\2020-winter\INBS04R\20201214_061000.WAV	14-12-2020	06:10:18	14-12-2020	06:10:18	YBBU	1	0	
13	Spectrogram 1	1	263520	263520.3455	1049	1384.6	0	1125	1218.75	335.6	187.5	0.3455	0.2987	-544	530	544	E:\2020-winter\INBS04R\20201214_061000.WAV	14-12-2020	06:10:00	14-12-2020	06:10:00	WCBA	1	0	
15	Spectrogram 1	1	263575.2952	263575.6784	671.3	1007	55.2952	937.5	843.75	335.7	187.5	0.3832	0.304	-855	782	855	E:\2020-winter\INBS04R\20201214_061000.WAV	14-12-2020	06:10:55	14-12-2020	06:10:56	ISBA	1	0	
16	Spectrogram 1	1	263576.8404	263577.5377	1846.2	3440.6	56.8404	2437.5	2812.5	1594.4	1312.5	0.6973	0.6027	-1759	1773	1773	E:\2020-winter\INBS04R\20201214_061000.WAV	14-12-2020	06:10:57	14-12-2020	06:10:58	SHMY	1	0	
17	Spectrogram 1	1	263642.8141	263644.0012	839.2	1636.4	122.8141	1125	1218.75	797.2	468.75	1.1871	1.0773	-1208	1182	1208	E:\2020-winter\INBS04R\20201214_061000.WAV	14-12-2020	06:12:03	14-12-2020	06:12:04	GRJU	1	0	
18	Spectrogram 1	1	263673.4736	263673.6997	1384.6	2181.8	153.4736	1687.5	1781.25	797.2	656.25	0.2261	0.1973	-372	507	507	E:\2020-winter\INBS04R\20201214_061000.WAV	14-12-2020	06:12:33	14-12-2020	06:12:34	MGHO	1	0	
