Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	64095.41456	64095.74748	1366.5	1750.9	15.4146	1593.75	1500	384.4	281.25	0.3329	0.2773	-655	551	655	E:\2020-winter\UPMAP6B\20201202_053000.WAV	02-12-2020	05:30:15	02-12-2020	05:30:16	MWTH	0	1	
3	Spectrogram 1	1	65280.82286	65281.06784	384.3	768.7	0.8229	656.25	562.5	384.4	281.25	0.245	0.1973	-410	311	410	E:\2020-winter\UPMAP6B\20201202_055500.WAV	02-12-2020	05:55:01	02-12-2020	05:55:01	BRBO	1	0	
4	Spectrogram 1	1	65437.07285	65438.14697	1933.5	3236.4	157.0729	2906.25	2531.25	1302.9	1218.75	1.0741	0.9333	-545	603	603	E:\2020-winter\UPMAP6B\20201202_055500.WAV	02-12-2020	05:57:37	02-12-2020	05:57:38	BCFU	0	1	
5	Spectrogram 1	1	65510.96733	65511.80904	5043.8	5422.1	230.9673	5250	5250	378.3	281.25	0.8417	0.512	-435	465	465	E:\2020-winter\UPMAP6B\20201202_055500.WAV	02-12-2020	05:58:51	02-12-2020	05:58:52	MWTH	1	0	
6	Spectrogram 1	1	65520.51507	65520.96105	2311.7	2774.1	0.5151	2531.25	2531.25	462.4	281.25	0.446	0.336	-738	626	738	E:\2020-winter\UPMAP6B\20201202_060000.WAV	02-12-2020	06:00:01	02-12-2020	06:00:01	GRTD	1	0	
7	Spectrogram 1	1	65607.6633	65609.99998	2900.2	4749.6	87.6633	3375	3468.75	1849.4	1406.25	2.3367	2.0053	-505	394	505	E:\2020-winter\UPMAP6B\20201202_060000.WAV	02-12-2020	06:01:28	02-12-2020	06:01:29	IWEY	0	1	
9	Spectrogram 1	1	65641.20603	65641.63944	8238.2	8700.5	121.206	8437.5	8437.5	462.3	187.5	0.4334	0.1973	-445	470	470	E:\2020-winter\UPMAP6B\20201202_060000.WAV	02-12-2020	06:02:01	02-12-2020	06:02:02	SPPI	1	0	
10	Spectrogram 1	1	65667.8329	65668.44219	2227.7	3152.4	147.8329	2531.25	2531.25	924.7	562.5	0.6093	0.528	-916	908	916	E:\2020-winter\UPMAP6B\20201202_060000.WAV	02-12-2020	06:02:28	02-12-2020	06:02:28	OHTH	1	0	
11	Spectrogram 1	1	65711.39447	65711.65201	4245.2	8448.3	191.3945	7125	6281.25	4203.1	3750	0.2575	0.224	-382	354	382	E:\2020-winter\UPMAP6B\20201202_060000.WAV	02-12-2020	06:03:11	02-12-2020	06:03:12	ABFL	1	0	verify
13	Spectrogram 1	1	65721.84673	65722.01005	5380	7481.6	201.8467	6281.25	6468.75	2101.6	1593.75	0.1633	0.1173	-556	563	563	E:\2020-winter\UPMAP6B\20201202_060000.WAV	02-12-2020	06:03:22	02-12-2020	06:03:22	NIFP	1	0	
14	Spectrogram 1	1	65767.28642	65767.74496	1807.4	3110.3	7.2864	2812.5	2718.75	1302.9	1031.25	0.4585	0.4	-494	400	494	E:\2020-winter\UPMAP6B\20201202_060500.WAV	02-12-2020	06:05:07	02-12-2020	06:05:08	SHMY	1	0	
15	Spectrogram 1	1	65786.62687	65787.33667	2143.6	3194.4	26.6269	3000	2906.25	1050.8	750	0.7098	0.5973	-448	405	448	E:\2020-winter\UPMAP6B\20201202_060500.WAV	02-12-2020	06:05:27	02-12-2020	06:05:27	PTBA	1	0	
16	Spectrogram 1	1	65846.02386	65846.09923	2900.2	7229.4	86.0239	2906.25	3000	4329.2	2906.25	0.0754	0.0587	-401	371	401	E:\2020-winter\UPMAP6B\20201202_060500.WAV	02-12-2020	06:06:26	02-12-2020	06:06:26	BRWA	1	0	
17	Spectrogram 1	1	65843.04648	65843.26004	966.7	1513.1	83.0465	1312.5	1218.75	546.4	375	0.2136	0.1813	-308	304	308	E:\2020-winter\UPMAP6B\20201202_060500.WAV	02-12-2020	06:06:23	02-12-2020	06:06:23	WCBA	1	0	
18	Spectrogram 1	1	65985.38315	65985.58416	966.7	1807.4	225.3831	1593.75	1500	840.7	562.5	0.201	0.16	-808	1007	1007	E:\2020-winter\UPMAP6B\20201202_060500.WAV	02-12-2020	06:08:45	02-12-2020	06:08:46	MGHO	1	0	
19	Spectrogram 1	1	66007.02888	66007.38064	3740.8	8322.2	7.0289	4500	6375	4581.4	4218.75	0.3518	0.3093	-513	423	513	E:\2020-winter\UPMAP6B\20201202_061000.WAV	02-12-2020	06:10:07	02-12-2020	06:10:07	WBBF	1	0	
20	Spectrogram 1	1	66052.28015	66053.53014	4749.6	8028	52.2801	6937.5	6562.5	3278.4	2906.25	1.25	1.1253	-691	654	691	E:\2020-winter\UPMAP6B\20201202_061000.WAV	02-12-2020	06:10:52	02-12-2020	06:10:54	CBSU	0	1	
21	Spectrogram 1	1	66045.90451	66047.4937	756.6	1050.8	45.9045	937.5	937.5	294.2	187.5	1.5892	1.472	-666	583	666	E:\2020-winter\UPMAP6B\20201202_061000.WAV	02-12-2020	06:10:46	02-12-2020	06:10:47	ISBA	1	0	
22	Spectrogram 1	1	66179.00752	66179.88063	1303	3152.4	179.0075	1406.25	2062.5	1849.4	1687.5	0.8731	0.8373	-1396	1542	1542	E:\2020-winter\UPMAP6B\20201202_061000.WAV	02-12-2020	06:12:59	02-12-2020	06:13:00	YBBU	1	0	
23	Spectrogram 1	1	66188.48616	66188.93842	1891.4	4917.7	188.4862	3093.75	3281.25	3026.3	2343.75	0.4523	0.3787	-629	592	629	E:\2020-winter\UPMAP6B\20201202_061000.WAV	02-12-2020	06:13:08	02-12-2020	06:13:09	BNMO	1	0	
24	Spectrogram 1	1	66246.69597	66247.33039	7901.9	9246.9	6.696	7968.75	8343.75	1345	1125	0.6344	0.5387	-643	598	643	E:\2020-winter\UPMAP6B\20201202_061500.WAV	02-12-2020	06:15:07	02-12-2020	06:15:07	BBFL	1	0	
25	Spectrogram 1	1	66251.25	66252.79522	6262.7	9204.9	11.25	8156.25	7687.5	2942.2	1875	1.5452	1.3067	-654	694	694	E:\2020-winter\UPMAP6B\20201202_061500.WAV	02-12-2020	06:15:11	02-12-2020	06:15:13	NIFP	0	1	
27	Spectrogram 1	1	66267.14194	66268.3731	588.4	1765.3	27.1419	1312.5	1312.5	1176.9	562.5	1.2312	1.1253	-1500	1326	1500	E:\2020-winter\UPMAP6B\20201202_061500.WAV	02-12-2020	06:15:27	02-12-2020	06:15:28	GRJU	1	0	
28	Spectrogram 1	1	66480.35804	66480.52764	1597.2	4665.5	0.358	2812.5	2812.5	3068.3	1687.5	0.1696	0.1387	-752	669	752	E:\2020-winter\UPMAP6B\20201202_062000.WAV	02-12-2020	06:20:00	02-12-2020	06:20:01	AFBL	1	0	
29	Spectrogram 1	1	66500.98618	66501.28769	4959.7	5674.3	20.9862	5531.25	5531.25	714.6	375	0.3015	0.2293	-711	758	758	E:\2020-winter\UPMAP6B\20201202_062000.WAV	02-12-2020	06:20:21	02-12-2020	06:20:21	IBRO	1	0	
30	Spectrogram 1	1	66600.13191	66600.56533	6556.9	7901.9	120.1319	7593.75	7406.25	1345	1031.25	0.4334	0.3467	-1201	1270	1270	E:\2020-winter\UPMAP6B\20201202_062000.WAV	02-12-2020	06:22:00	02-12-2020	06:22:01	VHPA	1	0	
31	Spectrogram 1	1	66611.65829	66613.44849	5842.4	7229.4	131.6583	6750	6750	1387	1031.25	1.7902	1.5253	-2128	2048	2128	E:\2020-winter\UPMAP6B\20201202_062000.WAV	02-12-2020	06:22:12	02-12-2020	06:22:13	VFNU	1	0	
32	Spectrogram 1	1	66700.48367	66700.76633	1008.8	2059.5	220.4837	1781.25	1687.5	1050.7	656.25	0.2827	0.2293	-963	1040	1040	E:\2020-winter\UPMAP6B\20201202_062000.WAV	02-12-2020	06:23:40	02-12-2020	06:23:41	RESP	1	0	
34	Spectrogram 1	1	66758.90074	66759.2148	6472.9	7187.4	38.9007	6937.5	6937.5	714.5	468.75	0.3141	0.256	-1040	944	1040	E:\2020-winter\UPMAP6B\20201202_062500.WAV	02-12-2020	06:25:39	02-12-2020	06:25:39	SMMI	1	0	
35	Spectrogram 1	1	66861.8216	66861.93467	3824.9	5800.4	141.8216	5437.5	5250	1975.5	1500	0.1131	0.0907	-341	341	341	E:\2020-winter\UPMAP6B\20201202_062500.WAV	02-12-2020	06:27:22	02-12-2020	06:27:22	ORMI	1	0	
36	Spectrogram 1	1	66872.14196	66873.59296	2563.9	5338	152.142	2906.25	3000	2774.1	2062.5	1.451	1.3387	-2133	1447	2133	E:\2020-winter\UPMAP6B\20201202_062500.WAV	02-12-2020	06:27:32	02-12-2020	06:27:34	ASDR	1	0	
37	Spectrogram 1	1	66920.10678	66920.82286	2269.7	5632.2	200.1068	2437.5	2531.25	3362.5	2156.25	0.7161	0.608	-1293	1365	1365	E:\2020-winter\UPMAP6B\20201202_062500.WAV	02-12-2020	06:28:20	02-12-2020	06:28:21	STBU	1	0	
38	Spectrogram 1	1	67036.34421	67038.42335	126.1	399.3	76.3442	281.25	281.25	273.2	187.5	2.0791	1.888	-571	443	571	E:\2020-winter\UPMAP6B\20201202_063000.WAV	02-12-2020	06:31:16	02-12-2020	06:31:18	MIPI	1	0	
40	Spectrogram 1	1	66900.41457	66900.79146	3236.4	3866.9	180.4146	3562.5	3562.5	630.5	375	0.3769	0.2293	-1386	1470	1470	E:\2020-winter\UPMAP6B\20201202_062500.WAV	02-12-2020	06:28:00	02-12-2020	06:28:01	LBLW	1	0	
41	Spectrogram 1	1	67301.48241	67301.68969	4035	7355.5	101.4824	6187.5	6093.75	3320.5	2343.75	0.2073	0.16	-737	743	743	E:\2020-winter\UPMAP6B\20201202_063500.WAV	02-12-2020	06:36:41	02-12-2020	06:36:42	GRNW	1	0	
42	Spectrogram 1	1	67328.65576	67329.99998	1218.9	1975.5	128.6558	1593.75	1593.75	756.6	468.75	1.3442	1.088	-656	793	793	E:\2020-winter\UPMAP6B\20201202_063500.WAV	02-12-2020	06:37:09	02-12-2020	06:37:09	GRFL	1	0	
43	Spectrogram 1	1	67383.18467	67384.39069	2227.7	3278.5	183.1847	3093.75	2718.75	1050.8	656.25	1.206	1.1093	-591	855	855	E:\2020-winter\UPMAP6B\20201202_063500.WAV	02-12-2020	06:38:03	02-12-2020	06:38:04	CHBE	1	0	
44	Spectrogram 1	1	67397.88315	67398.103	1807.4	3993	197.8831	3843.75	2906.25	2185.6	1875	0.2198	0.192	-519	456	519	E:\2020-winter\UPMAP6B\20201202_063500.WAV	02-12-2020	06:38:18	02-12-2020	06:38:18	RTFL	1	0	
45	Spectrogram 1	1	67446.76506	67446.89069	1134.9	2017.5	6.7651	1781.25	1593.75	882.6	656.25	0.1256	0.112	-422	314	422	E:\2020-winter\UPMAP6B\20201202_064000.WAV	02-12-2020	06:40:07	02-12-2020	06:40:07	LBCR	1	0	
46	Spectrogram 1	1	67465.37687	67466.99747	1933.5	2858.1	25.3769	2718.75	2625	924.6	562.5	1.6206	1.3973	-855	870	870	E:\2020-winter\UPMAP6B\20201202_064000.WAV	02-12-2020	06:40:25	02-12-2020	06:40:27	BRFL	1	0	
47	Spectrogram 1	1	67472.83291	67473.15326	3446.6	6935.2	32.8329	5625	5437.5	3488.6	2625	0.3204	0.256	-477	366	477	E:\2020-winter\UPMAP6B\20201202_064000.WAV	02-12-2020	06:40:33	02-12-2020	06:40:33	GRWA	1	0	
48	Spectrogram 1	1	67818.61179	67818.75626	1471.1	2816.1	138.6118	2625	2625	1345	375	0.1445	0.1173	-796	730	796	E:\2020-winter\UPMAP6B\20201202_064500.WAV	02-12-2020	06:47:19	02-12-2020	06:47:19	WBWO	1	0	
49	Spectrogram 1	1	68417.94596	68419.54772	4917.7	8154.1	17.946	6562.5	6937.5	3236.4	2156.25	1.6018	1.3547	-500	335	500	E:\2020-winter\UPMAP6B\20201202_070000.WAV	02-12-2020	07:00:18	02-12-2020	07:00:20	PUSU	1	0	
50	Spectrogram 1	1	68422.05402	68423.37939	1176.9	2606	22.054	2156.25	2062.5	1429.1	1031.25	1.3254	1.1893	-766	718	766	E:\2020-winter\UPMAP6B\20201202_070000.WAV	02-12-2020	07:00:22	02-12-2020	07:00:23	WBTR	1	0	
51	Spectrogram 1	1	68490	68492.11683	3026.3	5043.8	90	4125	4218.75	2017.5	1031.25	2.1168	1.8773	-570	749	749	E:\2020-winter\UPMAP6B\20201202_070000.WAV	02-12-2020	07:01:30	02-12-2020	07:01:32	HSWO	1	0	
52	Spectrogram 1	1	72427.18591	72429.61681	3068.3	3782.8	187.1859	3375	3375	714.5	562.5	2.4309	1.8507	-1610	1716	1716	E:\2020-winter\UPMAP6B\20201202_082000.WAV	02-12-2020	08:23:07	02-12-2020	08:23:10	COIO	1	0	
