Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	55154.67964	55154.92461	939.5	1580.1	194.6796	1218.75	1218.75	640.6	468.75	0.245	0.2347	-2469	2323	2469	E:\2020-winter\OLCAP2B\20201212_054500.WAV	12-12-2020	05:48:15	12-12-2020	05:48:15	INPE	1	0	
2	Spectrogram 1	1	55700.84799	55701.38191	1793.6	2092.5	20.848	1875	1875	298.9	187.5	0.5339	0.464	-516	380	516	E:\2020-winter\OLCAP2B\20201212_060000.WAV	12-12-2020	06:00:21	12-12-2020	06:00:21	MWTH	0	1	
3	Spectrogram 1	1	55781.76507	55782.4309	811.4	1195.7	101.7651	1031.25	1031.25	384.3	281.25	0.6658	0.576	-592	461	592	E:\2020-winter\OLCAP2B\20201212_060000.WAV	12-12-2020	06:01:42	12-12-2020	06:01:42	ISBA	1	0	
4	Spectrogram 1	1	55786.79647	55789.99998	1793.6	5081.9	106.7965	2531.25	2531.25	3288.3	2625	3.2035	2.912	-1968	2080	2080	E:\2020-winter\OLCAP2B\20201212_060000.WAV	12-12-2020	06:01:47	12-12-2020	06:01:49	HSWO	1	0	
5	Spectrogram 1	1	55820.79774	55824.07662	1452	2903.9	140.7977	2156.25	2062.5	1451.9	1312.5	3.2789	2.944	-525	582	582	E:\2020-winter\OLCAP2B\20201212_060000.WAV	12-12-2020	06:02:21	12-12-2020	06:02:24	GRTD	0	1	
6	Spectrogram 1	1	55888.47988	55889.99998	2775.8	4398.6	208.4799	3468.75	3562.5	1622.8	1218.75	1.5201	1.3707	-580	509	580	E:\2020-winter\OLCAP2B\20201212_060000.WAV	12-12-2020	06:03:28	12-12-2020	06:03:29	IWEY	0	1	
7	Spectrogram 1	1	55905.36431	55906.23742	5211.9	5548.2	225.3643	5437.5	5437.5	336.3	281.25	0.8731	0.592	-1001	976	1001	E:\2020-winter\OLCAP2B\20201212_060000.WAV	12-12-2020	06:03:45	12-12-2020	06:03:46	MWTH	1	0	
8	Spectrogram 1	1	55920.23869	55920.34548	4749.6	6514.9	0.2387	6000	5812.5	1765.3	1312.5	0.1068	0.08	-553	538	553	E:\2020-winter\OLCAP2B\20201212_060500.WAV	12-12-2020	06:05:00	12-12-2020	06:05:00	ABFL	1	0	
9	Spectrogram 1	1	55946.38818	55946.57662	1050.8	1471.1	26.3882	1312.5	1312.5	420.3	281.25	0.1884	0.176	-402	291	402	E:\2020-winter\OLCAP2B\20201212_060500.WAV	12-12-2020	06:05:26	12-12-2020	06:05:27	WCBA	1	0	
10	Spectrogram 1	1	56063.58039	56064.23366	3572.7	4875.7	143.5804	3937.5	3937.5	1303	937.5	0.6533	0.5067	-594	570	594	E:\2020-winter\OLCAP2B\20201212_060500.WAV	12-12-2020	06:07:24	12-12-2020	06:07:24	SHMY	1	0	
11	Spectrogram 1	1	56110.4397	56111.73995	1807.4	3446.6	190.4397	3000	2718.75	1639.2	1312.5	1.3002	1.0773	-581	610	610	E:\2020-winter\OLCAP2B\20201212_060500.WAV	12-12-2020	06:08:10	12-12-2020	06:08:12	BCFU	0	1	
12	Spectrogram 1	1	56162.22361	56162.41206	8028	9331	2.2236	9000	8906.25	1303	750	0.1884	0.144	-669	568	669	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:10:02	12-12-2020	06:10:02	NIFP	1	0	
13	Spectrogram 1	1	56165.17587	56166.08039	4245.2	9373	5.1759	8906.25	7500	5127.8	4312.5	0.9045	0.8	-2972	3198	3198	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:10:05	12-12-2020	06:10:06	UK	1	0	
14	Spectrogram 1	1	56183.42964	56183.57411	1933.5	4203.2	23.4296	3187.5	3187.5	2269.7	1687.5	0.1445	0.112	-572	523	572	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:10:23	12-12-2020	06:10:24	AFBL	1	0	
15	Spectrogram 1	1	56194.77386	56195.05024	2521.9	4035	34.7739	3843.75	3843.75	1513.1	937.5	0.2764	0.208	-544	456	544	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:10:35	12-12-2020	06:10:35	STWO	1	0	
16	Spectrogram 1	1	56193.32914	56193.69974	2101.6	5758.3	33.3291	5250	5156.25	3656.7	2906.25	0.3706	0.288	-1782	1769	1782	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:10:33	12-12-2020	06:10:34	COFL	1	0	
17	Spectrogram 1	1	56180.03769	56180.9108	5338	7061.3	20.0377	6281.25	6281.25	1723.3	1312.5	0.8731	0.7893	-524	532	532	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:10:20	12-12-2020	06:10:21	VFNU	1	0	
18	Spectrogram 1	1	56219.58541	56219.99998	756.6	1092.8	59.5854	937.5	937.5	336.2	187.5	0.4146	0.3627	-517	476	517	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:11:00	12-12-2020	06:10:59	ISBA	1	0	
19	Spectrogram 1	1	56220.68467	56221.19975	3908.9	4413.3	60.6847	4218.75	4218.75	504.4	281.25	0.5151	0.3413	-1449	1818	1818	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:11:01	12-12-2020	06:11:01	GRFL	1	0	
20	Spectrogram 1	1	56284.28391	56284.57914	1471.1	2942.2	124.2839	2062.5	2250	1471.1	1312.5	0.2952	0.2667	-452	428	452	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:12:04	12-12-2020	06:12:05	YBBU	1	0	
21	Spectrogram 1	1	56340.71608	56341.70854	1303	5548.2	180.7161	5250	4875	4245.2	3468.75	0.9925	0.784	-1270	1352	1352	E:\2020-winter\OLCAP2B\20201212_061000.WAV	12-12-2020	06:13:01	12-12-2020	06:13:02	ASDR	1	0	
22	Spectrogram 1	1	56413.85049	56414.14572	1218.9	1807.4	13.8505	1687.5	1687.5	588.5	187.5	0.2952	0.1653	-763	1049	1049	E:\2020-winter\OLCAP2B\20201212_061500.WAV	12-12-2020	06:15:14	12-12-2020	06:15:14	MGHO	1	0	
23	Spectrogram 1	1	56416.40074	56416.98491	2311.7	3068.3	16.4007	2812.5	2812.5	756.6	375	0.5842	0.3787	-796	914	914	E:\2020-winter\OLCAP2B\20201212_061500.WAV	12-12-2020	06:15:16	12-12-2020	06:15:17	PTBA	1	0	
24	Spectrogram 1	1	56565.67838	56565.92335	6136.6	7649.7	165.6784	6656.25	6562.5	1513.1	750	0.245	0.1867	-1110	1252	1252	E:\2020-winter\OLCAP2B\20201212_061500.WAV	12-12-2020	06:17:46	12-12-2020	06:17:46	IBRO	1	0	
25	Spectrogram 1	1	56630.52764	56631.65201	2437.8	3320.5	230.5276	3093.75	2812.5	882.7	562.5	1.1244	1.0187	-715	835	835	E:\2020-winter\OLCAP2B\20201212_061500.WAV	12-12-2020	06:18:51	12-12-2020	06:18:52	NIFL	0	1	
26	Spectrogram 1	1	56403.57411	56404.45351	3698.8	5842.4	3.5741	5343.75	4781.25	2143.6	1875	0.8794	0.7893	-659	797	797	E:\2020-winter\OLCAP2B\20201212_061500.WAV	12-12-2020	06:15:04	12-12-2020	06:15:04	GHCF	1	0	
