Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	127441.6834	127441.7714	2101.6	2690	1.6834	2437.5	2437.5	588.4	375	0.088	0.0747	-2408	2761	2761	E:\2020-winter\HP4008U\20201214_053500.WAV	14-12-2020	05:35:02	14-12-2020	05:35:02	STBU	1	0	verify
2	Spectrogram 1	1	127992.0854	127992.142	315.2	735.6	72.0854	562.5	562.5	420.4	187.5	0.0566	0.0373	-1902	2198	2198	E:\2020-winter\HP4008U\20201214_054500.WAV	14-12-2020	05:46:12	14-12-2020	05:46:12	GRHO	1	0	
3	Spectrogram 1	1	128218.5929	128219.1017	5169.9	5548.2	58.5929	5343.75	5343.75	378.3	281.25	0.5088	0.4267	-2406	2469	2469	E:\2020-winter\HP4008U\20201214_055000.WAV	14-12-2020	05:50:59	14-12-2020	05:50:59	MWTH	1	0	
4	Spectrogram 1	1	128278.8379	128280	1681.3	2185.6	118.8379	1875	1875	504.3	468.75	1.1621	0.992	-3069	2312	3069	E:\2020-winter\HP4008U\20201214_055000.WAV	14-12-2020	05:51:59	14-12-2020	05:52:00	MWTH	0	1	
5	Spectrogram 1	1	128675.9736	128676.3505	2690	3698.8	35.9736	3093.75	3187.5	1008.8	750	0.3769	0.3307	-841	988	988	E:\2020-winter\HP4008U\20201214_060000.WAV	14-12-2020	06:00:36	14-12-2020	06:00:36	RWBU	1	0	
6	Spectrogram 1	1	128681.3945	128685.2261	420.3	882.7	41.3945	656.25	656.25	462.4	375	3.8316	3.5573	-2281	2262	2281	E:\2020-winter\HP4008U\20201214_060000.WAV	14-12-2020	06:00:41	14-12-2020	06:00:45	SPDO	1	0	
8	Spectrogram 1	1	128788.8756	128790	1092.8	3908.9	148.8756	2625	1968.75	2816.1	1406.25	1.1244	0.9067	-862	1110	1110	E:\2020-winter\HP4008U\20201214_060000.WAV	14-12-2020	06:02:29	14-12-2020	06:02:30	GRTD	0	1	
9	Spectrogram 1	1	128808.5176	128810	3446.6	4539.4	168.5176	3468.75	3937.5	1092.8	1031.25	1.4824	1.328	-882	1364	1364	E:\2020-winter\HP4008U\20201214_060000.WAV	14-12-2020	06:02:49	14-12-2020	06:02:50	IWEY	0	1	
10	Spectrogram 1	1	128968.8065	128969.1771	5169.9	7355.5	88.8065	6750	6468.75	2185.6	1781.25	0.3706	0.3253	-427	455	455	E:\2020-winter\HP4008U\20201214_060500.WAV	14-12-2020	06:06:29	14-12-2020	06:06:29	GHCF	1	0	
12	Spectrogram 1	1	129138.8191	129138.9887	2269.7	6346.8	18.8191	4968.75	4500	4077.1	3187.5	0.1696	0.144	-653	573	653	E:\2020-winter\HP4008U\20201214_061000.WAV	14-12-2020	06:10:19	14-12-2020	06:10:19	ASDR	1	0	
