Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	471069.0012	471070	1537.4	2049.8	189.0012	1781.25	1781.25	512.4	375	0.9988	0.8747	-509	414	509	E:\2020-winter\INME03U\20201217_055000.WAV	17-12-2020	05:53:09	17-12-2020	05:53:10	MWTH	0	1	
2	Spectrogram 1	1	469992.4121	469992.6005	7729.5	9736.7	72.4121	9375	9281.25	2007.2	1125	0.1884	0.128	-1485	1432	1485	E:\2020-winter\INME03U\20201217_053000.WAV	17-12-2020	05:31:12	17-12-2020	05:31:13	NIFP	1	0	
4	Spectrogram 1	1	471806.8718	471807.3618	2476.9	3416.4	206.8718	3281.25	3093.75	939.5	843.75	0.49	0.4427	-315	296	315	E:\2020-winter\INME03U\20201217_060500.WAV	17-12-2020	06:08:27	17-12-2020	06:08:27	RWBU	1	0	
5	Spectrogram 1	1	471818.6683	471820	2434.2	5081.9	218.6683	3937.5	4406.25	2647.7	1781.25	1.3317	1.056	-409	379	409	E:\2020-winter\INME03U\20201217_060500.WAV	17-12-2020	06:08:39	17-12-2020	06:08:40	IWEY	0	1	
7	Spectrogram 1	1	471831.5955	471832.3053	5328.7	5874.1	231.5955	5625	5625	545.4	281.25	0.7098	0.4853	-719	763	763	E:\2020-winter\INME03U\20201217_060500.WAV	17-12-2020	06:08:52	17-12-2020	06:08:52	MWTH	1	0	
8	Spectrogram 1	1	471949.3656	471950	3146.9	7258.7	109.3656	5812.5	5812.5	4111.8	2812.5	0.6344	0.5387	-1966	1969	1969	E:\2020-winter\INME03U\20201217_061000.WAV	17-12-2020	06:11:49	17-12-2020	06:11:50	IBRO	0	1	
9	Spectrogram 1	1	472007.2613	472007.3806	2685.3	7972	167.2613	4031.25	4125	5286.7	3187.5	0.1193	0.096	-1738	1879	1879	E:\2020-winter\INME03U\20201217_061000.WAV	17-12-2020	06:12:47	17-12-2020	06:12:47	ASDR	1	0	
10	Spectrogram 1	1	472034.2776	472034.3719	671.3	2097.9	194.2776	1218.75	1312.5	1426.6	1218.75	0.0943	0.0747	-404	458	458	E:\2020-winter\INME03U\20201217_061000.WAV	17-12-2020	06:13:14	17-12-2020	06:13:14	MGHO	1	0	
11	Spectrogram 1	1	472091.5892	472091.809	923.1	1300.7	11.5892	1125	1125	377.6	281.25	0.2198	0.1973	-360	312	360	E:\2020-winter\INME03U\20201217_061500.WAV	17-12-2020	06:15:12	17-12-2020	06:15:12	WCBA	1	0	
12	Spectrogram 1	1	472106.696	472107.6068	923.1	1468.5	26.696	1218.75	1218.75	545.4	468.75	0.9108	0.8213	-567	404	567	E:\2020-winter\INME03U\20201217_061500.WAV	17-12-2020	06:15:27	17-12-2020	06:15:28	GRJU	1	0	
13	Spectrogram 1	1	472233.3857	472233.6935	8433.6	8853.1	153.3857	8718.75	8625	419.5	281.25	0.3078	0.2453	-539	701	701	E:\2020-winter\INME03U\20201217_061500.WAV	17-12-2020	06:17:33	17-12-2020	06:17:34	SPPI	1	0	
14	Spectrogram 1	1	472234.9309	472235.3957	5916.1	8895.1	154.9309	7500	7500	2979	2437.5	0.4648	0.3787	-606	673	673	E:\2020-winter\INME03U\20201217_061500.WAV	17-12-2020	06:17:35	17-12-2020	06:17:35	BAOF	1	0	
15	Spectrogram 1	1	472243.8128	472244.9121	5832.2	8265.7	163.8128	8062.5	7687.5	2433.5	1875	1.0993	0.864	-1426	1887	1887	E:\2020-winter\INME03U\20201217_061500.WAV	17-12-2020	06:17:44	17-12-2020	06:17:45	NIFP	0	1	
16	Spectrogram 1	1	472274.3467	472274.7927	3021	4657.3	194.3467	3468.75	3656.25	1636.3	937.5	0.446	0.2827	-982	923	982	E:\2020-winter\INME03U\20201217_061500.WAV	17-12-2020	06:18:14	17-12-2020	06:18:15	SHMY	1	0	
17	Spectrogram 1	1	472408.0842	472408.6746	755.2	1090.9	88.0842	937.5	937.5	335.7	187.5	0.5904	0.544	-314	319	319	E:\2020-winter\INME03U\20201217_062000.WAV	17-12-2020	06:21:28	17-12-2020	06:21:29	ISBA	1	0	
18	Spectrogram 1	1	472609.6357	472609.6796	3860.1	8055.9	49.6357	5343.75	5250	4195.8	3187.5	0.0439	0.0373	-339	341	341	E:\2020-winter\INME03U\20201217_062500.WAV	17-12-2020	06:25:50	17-12-2020	06:25:50	BRWA	1	0	
19	Spectrogram 1	1	472635.5779	472640	1930.1	3734.3	75.5779	2906.25	2906.25	1804.2	1218.75	4.4221	3.6267	-1278	1297	1297	E:\2020-winter\INME03U\20201217_062500.WAV	17-12-2020	06:26:16	17-12-2020	06:26:20	PTBA	0	1	
20	Spectrogram 1	1	472665.8668	472666.1746	587.4	2014	105.8668	1593.75	1593.75	1426.6	1031.25	0.3078	0.2613	-341	421	421	E:\2020-winter\INME03U\20201217_062500.WAV	17-12-2020	06:26:46	17-12-2020	06:26:46	RESP	1	0	
21	Spectrogram 1	1	472796.4259	472796.6457	3398.6	8601.4	236.4259	5531.25	5906.25	5202.8	2437.5	0.2198	0.1387	-1522	1204	1522	E:\2020-winter\INME03U\20201217_062500.WAV	17-12-2020	06:28:56	17-12-2020	06:28:57	GRNW	1	0	
22	Spectrogram 1	1	472917.2864	472917.7136	6797.2	7804.2	117.2864	7406.25	7312.5	1007	750	0.4272	0.3573	-1057	1071	1071	E:\2020-winter\INME03U\20201217_063000.WAV	17-12-2020	06:31:57	17-12-2020	06:31:58	VHPA	1	0	
23	Spectrogram 1	1	472952.8455	472954.6105	377.6	713.3	152.8455	562.5	562.5	335.7	187.5	1.765	1.5627	-529	340	529	E:\2020-winter\INME03U\20201217_063000.WAV	17-12-2020	06:32:33	17-12-2020	06:32:35	SPDO	1	0	
24	Spectrogram 1	1	473040.9611	473044.1018	4699.3	7510.5	0.9611	6187.5	6187.5	2811.2	2062.5	3.1407	2.5173	-595	509	595	E:\2020-winter\INME03U\20201217_063500.WAV	17-12-2020	06:35:01	17-12-2020	06:35:04	VFNU	1	0	
25	Spectrogram 1	1	473152.5754	473157.8141	3188.8	5035	112.5754	3281.25	4312.5	1846.2	1593.75	5.2387	4.768	-546	533	546	E:\2020-winter\INME03U\20201217_063500.WAV	17-12-2020	06:36:53	17-12-2020	06:36:58	UK	1	0	
26	Spectrogram 1	1	473261.6709	473261.8342	3356.6	5580.4	221.6709	3843.75	4218.75	2223.8	1781.25	0.1633	0.1227	-1483	1437	1483	E:\2020-winter\INME03U\20201217_063500.WAV	17-12-2020	06:38:42	17-12-2020	06:38:42	PHPA	1	0	
27	Spectrogram 1	1	473370.3643	473371.2563	3650.3	4028	90.3643	3843.75	3843.75	377.7	187.5	0.892	0.72	-570	269	570	E:\2020-winter\INME03U\20201217_064000.WAV	17-12-2020	06:41:30	17-12-2020	06:41:31	GRFL	1	0	
28	Spectrogram 1	1	473625.0063	473625.1256	1258.7	1804.2	105.0063	1593.75	1593.75	545.5	281.25	0.1193	0.0907	-418	409	418	E:\2020-winter\INME03U\20201217_064500.WAV	17-12-2020	06:46:45	17-12-2020	06:46:45	LBCR	1	0	
29	Spectrogram 1	1	473815.8857	473819.6733	2349.7	7846.2	55.8857	5812.5	5812.5	5496.5	3281.25	3.7876	3.088	-1046	1225	1225	E:\2020-winter\INME03U\20201217_065000.WAV	17-12-2020	06:50:56	17-12-2020	06:51:00	ORMI	0	1	
30	Spectrogram 1	1	473871.8277	473879.1895	2979	6209.8	111.8277	5812.5	5156.25	3230.8	2906.25	7.3618	6.48	-926	823	926	E:\2020-winter\INME03U\20201217_065000.WAV	17-12-2020	06:51:52	17-12-2020	06:51:59	DFBA	1	0	
31	Spectrogram 1	1	474114.5413	474114.6857	3062.9	4279.7	114.5413	4031.25	4031.25	1216.8	468.75	0.1444	0.1013	-586	599	599	E:\2020-winter\INME03U\20201217_065500.WAV	17-12-2020	06:56:55	17-12-2020	06:56:55	STWO	1	0	
32	Spectrogram 1	1	474152.5501	474158.643	2307.7	3440.6	152.5501	3187.5	3000	1132.9	937.5	6.0929	5.0507	-1094	1270	1270	E:\2020-winter\INME03U\20201217_065500.WAV	17-12-2020	06:57:33	17-12-2020	06:57:39	NIFL	0	1	
33	Spectrogram 1	1	474246.231	474246.5702	3398.6	5076.9	6.231	4875	4593.75	1678.3	1218.75	0.3392	0.2933	-511	325	511	E:\2020-winter\INME03U\20201217_070000.WAV	17-12-2020	07:00:06	17-12-2020	07:00:07	SHIK	1	0	
34	Spectrogram 1	1	474310.4332	474312.6945	2517.5	4657.3	70.4332	3375	3375	2139.8	1312.5	2.2613	2.0693	-3952	3629	3952	E:\2020-winter\INME03U\20201217_070000.WAV	17-12-2020	07:01:10	17-12-2020	07:01:13	ASDR	1	0	
35	Spectrogram 1	1	474748.9635	474749.2902	1426.6	2014	28.9635	1687.5	1687.5	587.4	468.75	0.3267	0.272	-333	286	333	E:\2020-winter\INME03U\20201217_071000.WAV	17-12-2020	07:10:29	17-12-2020	07:10:29	WBBF	1	0	
37	Spectrogram 1	1	475138.9196	475139.2776	5118.9	7007	178.9196	5531.25	5812.5	1888.1	1312.5	0.358	0.304	-547	694	694	E:\2020-winter\INME03U\20201217_071500.WAV	17-12-2020	07:17:59	17-12-2020	07:17:59	BWFS	1	0	
38	Spectrogram 1	1	475328.8756	475329.4409	4195.8	5160.8	128.8756	4593.75	4687.5	965	750	0.5653	0.48	-1428	1217	1428	E:\2020-winter\INME03U\20201217_072000.WAV	17-12-2020	07:22:09	17-12-2020	07:22:09	BAOF	1	0	
39	Spectrogram 1	1	475388.0276	475390	230.8	566.4	188.0276	468.75	375	335.6	281.25	1.9724	1.7867	-535	410	535	E:\2020-winter\INME03U\20201217_072000.WAV	17-12-2020	07:23:08	17-12-2020	07:23:10	GRCO	1	0	
40	Spectrogram 1	1	475390	475390.3392	1069.9	1678.3	190	1500	1500	608.4	375	0.3392	0.2773	-374	364	374	E:\2020-winter\INME03U\20201217_072000.WAV	17-12-2020	07:23:10	17-12-2020	07:23:10	INPE	1	0	
41	Spectrogram 1	1	475707.6445	475709.9246	2601.4	3272.7	27.6445	2906.25	2906.25	671.3	468.75	2.2801	1.9893	-612	458	612	E:\2020-winter\INME03U\20201217_073000.WAV	17-12-2020	07:30:28	17-12-2020	07:30:30	CHBE	1	0	
