Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	470014.2839	470015.5904	1342.7	1678.3	94.2839	1500	1500	335.6	187.5	1.3065	1.1733	-425	441	441	E:\2020-winter\INBS04R\20201217_060000.WAV	17-12-2020	06:01:34	17-12-2020	06:01:36	MWTH	0	1	
2	Spectrogram 1	1	470307.9208	470308.2663	2433.6	3776.2	147.9208	3000	3000	1342.6	1125	0.3455	0.2773	-366	358	366	E:\2020-winter\INBS04R\20201217_060500.WAV	17-12-2020	06:07:28	17-12-2020	06:07:28	RWBU	1	0	
3	Spectrogram 1	1	470361.6332	470361.8781	2181.8	4069.9	201.6332	3000	3000	1888.1	1593.75	0.2449	0.224	-370	461	461	E:\2020-winter\INBS04R\20201217_060500.WAV	17-12-2020	06:08:22	17-12-2020	06:08:22	ASDR	1	0	
4	Spectrogram 1	1	470368.7437	470368.8316	2937.1	4321.7	208.7437	4125	3937.5	1384.6	1031.25	0.0879	0.0693	-286	271	286	E:\2020-winter\INBS04R\20201217_060500.WAV	17-12-2020	06:08:29	17-12-2020	06:08:29	PHPA	1	0	
5	Spectrogram 1	1	470406.5515	470407.3932	5118.9	5580.4	6.5515	5343.75	5343.75	461.5	187.5	0.8417	0.4373	-1443	1101	1443	E:\2020-winter\INBS04R\20201217_061000.WAV	17-12-2020	06:10:07	17-12-2020	06:10:07	MWTH	1	0	
6	Spectrogram 1	1	470406.0301	470407.7198	2601.4	4069.9	6.0301	3093.75	3468.75	1468.5	1312.5	1.6897	1.4613	-1443	1101	1443	E:\2020-winter\INBS04R\20201217_061000.WAV	17-12-2020	06:10:06	17-12-2020	06:10:08	IWEY	0	1	
7	Spectrogram 1	1	470525.2827	470525.4522	7007	9104.9	125.2827	8812.5	8531.25	2097.9	1687.5	0.1695	0.112	-410	483	483	E:\2020-winter\INBS04R\20201217_061000.WAV	17-12-2020	06:12:05	17-12-2020	06:12:05	UK	1	0	
8	Spectrogram 1	1	470525.961	470526.3631	2181.8	3062.9	125.961	2437.5	2437.5	881.1	468.75	0.4021	0.3627	-494	435	494	E:\2020-winter\INBS04R\20201217_061000.WAV	17-12-2020	06:12:06	17-12-2020	06:12:06	YBBU	1	0	
10	Spectrogram 1	1	470696.3568	470696.5012	881.1	1300.7	56.3568	1125	1125	419.6	281.25	0.1444	0.1227	-408	338	408	E:\2020-winter\INBS04R\20201217_061500.WAV	17-12-2020	06:15:56	17-12-2020	06:15:57	WCBA	1	0	
11	Spectrogram 1	1	470778.7814	470780	6251.7	7720.3	138.7814	7500	7125	1468.6	1312.5	1.2186	1.072	-1843	1880	1880	E:\2020-winter\INBS04R\20201217_061500.WAV	17-12-2020	06:17:19	17-12-2020	06:17:20	NIFP	0	1	
