Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	55543.36683	55543.76884	1580.1	1836.3	103.3668	1781.25	1687.5	256.2	187.5	0.402	0.3467	-536	519	536	E:\2020-winter\INOA03R\20201211_053500.WAV	11-12-2020	05:36:43	11-12-2020	05:36:44	MWTH	0	1	
2	Spectrogram 1	1	56240.94849	56241.95351	2092.5	3288.3	80.9485	3093.75	2906.25	1195.8	937.5	1.005	0.8853	-527	626	626	E:\2020-winter\INOA03R\20201211_055000.WAV	11-12-2020	05:51:21	11-12-2020	05:51:22	INPI	1	0	
4	Spectrogram 1	1	56630.92965	56631.67713	5338.1	5765.1	230.9296	5531.25	5531.25	427	187.5	0.7475	0.4267	-578	548	578	E:\2020-winter\INOA03R\20201211_055500.WAV	11-12-2020	05:58:51	11-12-2020	05:58:52	MWTH	1	0	
5	Spectrogram 1	1	56644.39069	56644.73617	1836.3	2647.7	4.3907	2437.5	2250	811.4	562.5	0.3455	0.272	-617	622	622	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:00:04	11-12-2020	06:00:05	CSEA	1	0	
6	Spectrogram 1	1	56641.91583	56644.20225	2348.8	3800.7	1.9158	2906.25	3187.5	1451.9	1031.25	2.2864	1.8453	-702	766	766	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:00:02	11-12-2020	06:00:04	IWEY	0	1	
7	Spectrogram 1	1	56650.48995	56652.04773	1964.4	3373.7	10.49	2718.75	2718.75	1409.3	1125	1.5578	1.3707	-475	514	514	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:00:10	11-12-2020	06:00:12	OHTH	0	1	
8	Spectrogram 1	1	56714.63567	56714.68592	6363	9395	74.6357	8531.25	8062.5	3032	2718.75	0.0503	0.0373	-952	899	952	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:01:15	11-12-2020	06:01:15	NIFP	1	0	
9	Spectrogram 1	1	56719.04521	56719.2148	9352.3	9779.4	79.0452	9562.5	9562.5	427.1	375	0.1696	0.144	-992	1251	1251	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:01:19	11-12-2020	06:01:19	SPPI	1	0	
10	Spectrogram 1	1	56734.04522	56734.92461	2605	4825.6	94.0452	3937.5	3843.75	2220.6	1593.75	0.8794	0.784	-1129	1047	1129	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:01:34	11-12-2020	06:01:35	PHPA	1	0	
11	Spectrogram 1	1	56763.46733	56764.70476	2135.2	3501.8	123.4673	2343.75	2718.75	1366.6	1218.75	1.2374	1.088	-591	571	591	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:02:03	11-12-2020	06:02:05	INBL	0	1	
12	Spectrogram 1	1	56827.1922	56827.44973	2092.5	4014.2	187.1922	2812.5	2812.5	1921.7	937.5	0.2575	0.16	-748	835	835	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:03:07	11-12-2020	06:03:07	YBBU	1	0	
13	Spectrogram 1	1	56836.57662	56837.04144	1879	3715.3	196.5766	2812.5	2906.25	1836.3	1218.75	0.4648	0.368	-828	895	895	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:03:17	11-12-2020	06:03:17	RWBU	1	0	
14	Spectrogram 1	1	56842.17964	56842.31783	2049.8	3459.1	202.1796	2812.5	3000	1409.3	1125	0.1382	0.1173	-362	411	411	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:03:22	11-12-2020	06:03:22	STBU	1	0	
15	Spectrogram 1	1	56875.96104	56876.38818	6106.8	7686.8	235.961	7500	6750	1580	1312.5	0.4271	0.368	-641	654	654	E:\2020-winter\INOA03R\20201211_060000.WAV	11-12-2020	06:03:56	11-12-2020	06:03:56	VHPA	1	0	
