Selection	View	Channel	File Offset (s)	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	174.196	476814.196	476814.5226	4119.089	5001.751	4687.5	4593.75	882.662	843.75	0.3266	0.288	-306	257	306	E:\2020-winter\HP36P3B\20201219_062500.WAV	19-12-2020	06:27:54 AM	19-12-2020	06:27:55 AM	IWEY	1	0	
2	Spectrogram 1	1	228.0967	476868.0967	476868.6809	1681.261	3110.333	2812.5	2437.5	1429.072	1312.5	0.5842	0.5333	-316	240	316	E:\2020-winter\HP36P3B\20201219_062500.WAV	19-12-2020	06:28:48 AM	19-12-2020	06:28:49 AM	BCFU	0	1	
3	Spectrogram 1	1	234.1583	476874.1583	476874.51	3992.995	4875.657	4500	4500	882.662	843.75	0.3517	0.3253	-296	257	296	E:\2020-winter\HP36P3B\20201219_062500.WAV	19-12-2020	06:28:54 AM	19-12-2020	06:28:55 AM	GHCF	0	1	
4	Spectrogram 1	1	238.7437	476878.7437	476878.9133	2269.702	3194.396	2906.25	2718.75	924.694	750	0.1696	0.144	-218	203	218	E:\2020-winter\HP36P3B\20201219_062500.WAV	19-12-2020	06:28:59 AM	19-12-2020	06:28:59 AM	YBBU	1	0	
5	Spectrogram 1	1	192.255	483072.255	483072.3681	2942.207	4077.058	3562.5	3562.5	1134.851	562.5	0.1131	0.08	-201	215	215	E:\2020-winter\HP36P3B\20201219_083500.WAV	19-12-2020	08:38:12 AM	19-12-2020	08:38:12 AM	STBU	1	0	
6	Spectrogram 1	1	201.8279	483081.8279	483082.4937	4413.31	6136.602	4875	5250	1723.292	1500	0.6658	0.5867	-340	224	340	E:\2020-winter\HP36P3B\20201219_083500.WAV	19-12-2020	08:38:22 AM	19-12-2020	08:38:22 AM	SHMY	1	0	
7	Spectrogram 1	1	9.1708	483129.1708	483130	2858.144	4371.278	3281.25	3375	1513.134	1218.75	0.8292	0.7093	-307	268	307	E:\2020-winter\HP36P3B\20201219_084000.WAV	19-12-2020	08:40:09 AM	19-12-2020	08:40:10 AM	STBU	0	1	
8	Spectrogram 1	1	10	483130	483130.647	2605.954	4119.089	3375	3281.25	1513.135	1218.75	0.647	0.5867	-351	305	351	E:\2020-winter\HP36P3B\20201219_084000.WAV	19-12-2020	08:40:10 AM	19-12-2020	08:40:11 AM	STBU	0	1	
