Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	130054.3656	130054.5163	427	1665.5	214.3656	1125	1031.25	1238.5	937.5	0.1508	0.1227	-393	373	393	E:\2020-winter\OLV110R\20201202_053500.WAV	02-12-2020	05:38:34	02-12-2020	05:38:35	GRHO	1	0	
3	Spectrogram 1	1	130737.9585	130738.3731	1281.1	2092.5	177.9585	1781.25	1687.5	811.4	750	0.4146	0.3573	-557	473	557	E:\2020-winter\OLV110R\20201202_055000.WAV	02-12-2020	05:52:58	02-12-2020	05:52:58	MWTH	0	1	
4	Spectrogram 1	1	130797.4058	130797.4937	683.3	1494.7	237.4058	1312.5	1125	811.4	656.25	0.0879	0.0747	-256	250	256	E:\2020-winter\OLV110R\20201202_055000.WAV	02-12-2020	05:53:57	02-12-2020	05:53:57	ISOW	1	0	
5	Spectrogram 1	1	131022.7764	131023.2286	363	726	222.7764	656.25	562.5	363	281.25	0.4523	0.3947	-528	393	528	E:\2020-winter\OLV110R\20201202_055500.WAV	02-12-2020	05:58:43	02-12-2020	05:58:43	BRBO	1	0	
6	Spectrogram 1	1	131076.0176	131077.0791	1972	3146.9	36.0176	2906.25	2625	1174.9	937.5	1.0616	0.9493	-613	576	613	E:\2020-winter\OLV110R\20201202_060000.WAV	02-12-2020	06:00:36	02-12-2020	06:00:37	BCFU	0	1	
7	Spectrogram 1	1	131082.9962	131083.2349	8517.5	8895.1	42.9962	8718.75	8718.75	377.6	187.5	0.2387	0.1867	-587	381	587	E:\2020-winter\OLV110R\20201202_060000.WAV	02-12-2020	06:00:43	02-12-2020	06:00:43	SPPI	1	0	
8	Spectrogram 1	1	131094.8555	131099.2651	2559.4	5748.3	54.8555	4968.75	4031.25	3188.9	2062.5	4.4095	3.5787	-674	700	700	E:\2020-winter\OLV110R\20201202_060000.WAV	02-12-2020	06:00:55	02-12-2020	06:00:59	IWEY	0	1	
9	Spectrogram 1	1	131101.294	131102.1294	2181.8	3482.5	61.294	2343.75	2718.75	1300.7	937.5	0.8354	0.7093	-520	648	648	E:\2020-winter\OLV110R\20201202_060000.WAV	02-12-2020	06:01:01	02-12-2020	06:01:02	OHTH	1	0	
10	Spectrogram 1	1	131143.1909	131144.3216	1804.2	3776.2	103.191	2718.75	2812.5	1972	1312.5	1.1307	0.8907	-571	549	571	E:\2020-winter\OLV110R\20201202_060000.WAV	02-12-2020	06:01:43	02-12-2020	06:01:44	FTBU	0	1	
11	Spectrogram 1	1	131173.7186	131174.0515	7510.5	8475.5	133.7186	7687.5	7968.75	965	750	0.3329	0.2827	-933	986	986	E:\2020-winter\OLV110R\20201202_060000.WAV	02-12-2020	06:02:14	02-12-2020	06:02:14	BBFL	1	0	
12	Spectrogram 1	1	131291.1369	131291.8467	713.3	1049	11.1369	937.5	937.5	335.7	281.25	0.7098	0.6347	-593	499	593	E:\2020-winter\OLV110R\20201202_060500.WAV	02-12-2020	06:05:11	02-12-2020	06:05:12	ISBA	1	0	
13	Spectrogram 1	1	131292.6822	131292.7261	629.4	1132.9	12.6821	937.5	937.5	503.5	187.5	0.044	0.0267	-341	368	368	E:\2020-winter\OLV110R\20201202_060500.WAV	02-12-2020	06:05:13	02-12-2020	06:05:13	WCBA	1	0	
14	Spectrogram 1	1	131361.5954	131362.6193	4741.3	7090.9	81.5954	4968.75	5531.25	2349.6	1875	1.0239	0.912	-479	533	533	E:\2020-winter\OLV110R\20201202_060500.WAV	02-12-2020	06:06:22	02-12-2020	06:06:23	VFNU	1	0	
15	Spectrogram 1	1	131367.9019	131369.9308	1930.1	3566.4	87.9019	2625	2906.25	1636.3	1218.75	2.0289	1.6693	-788	863	863	E:\2020-winter\OLV110R\20201202_060500.WAV	02-12-2020	06:06:28	02-12-2020	06:06:30	YBBU	0	1	
16	Spectrogram 1	1	131381.5828	131382.8705	881.1	1720.3	101.5829	1125	1218.75	839.2	562.5	1.2877	1.024	-564	622	622	E:\2020-winter\OLV110R\20201202_060500.WAV	02-12-2020	06:06:42	02-12-2020	06:06:43	GRJU	1	0	
