Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	200936.4133	200936.6206	1639.2	2017.5	56.4133	1875	1875	378.3	281.25	0.2073	0.176	-845	918	918	E:\2020-winter\UPMAP4B\20201208_060000.WAV	08-12-2020	06:00:56	08-12-2020	06:00:57	MWTH	0	1	
2	Spectrogram 1	1	200951.9786	200952.8078	2059.5	3488.6	71.9786	2906.25	2812.5	1429.1	1312.5	0.8291	0.7467	-1169	1373	1373	E:\2020-winter\UPMAP4B\20201208_060000.WAV	08-12-2020	06:01:12	08-12-2020	06:01:13	BCFU	0	1	
3	Spectrogram 1	1	201006.0741	201006.5955	5506.1	5842.4	126.0741	5625	5625	336.3	281.25	0.5214	0.464	-1885	2382	2382	E:\2020-winter\UPMAP4B\20201208_060000.WAV	08-12-2020	06:02:06	08-12-2020	06:02:07	MWTH	1	0	
4	Spectrogram 1	1	201076.9723	201077.0791	2479.9	3488.6	196.9724	3187.5	3000	1008.7	750	0.1068	0.0853	-686	666	686	E:\2020-winter\UPMAP4B\20201208_060000.WAV	08-12-2020	06:03:17	08-12-2020	06:03:17	YBBU	1	0	
5	Spectrogram 1	1	201077.7638	201078.1847	2143.6	2437.8	197.7638	2343.75	2343.75	294.2	281.25	0.4209	0.3627	-1007	933	1007	E:\2020-winter\UPMAP4B\20201208_060000.WAV	08-12-2020	06:03:18	08-12-2020	06:03:18	GRTD	1	0	
6	Spectrogram 1	1	201133.1595	201133.4485	2942.2	4497.4	13.1595	3656.25	3656.25	1555.2	1312.5	0.2889	0.256	-1370	1160	1370	E:\2020-winter\UPMAP4B\20201208_060500.WAV	08-12-2020	06:05:13	08-12-2020	06:05:13	SHMY	1	0	
7	Spectrogram 1	1	201341.9221	201342.0791	840.6	1303	221.9221	1125	1031.25	462.4	375	0.157	0.144	-612	684	684	E:\2020-winter\UPMAP4B\20201208_060500.WAV	08-12-2020	06:08:42	08-12-2020	06:08:42	WCBA	1	0	
8	Spectrogram 1	1	201367.6633	201368.2663	5674.3	8742.6	7.6633	7875	7218.75	3068.3	2531.25	0.603	0.5227	-1183	1064	1183	E:\2020-winter\UPMAP4B\20201208_061000.WAV	08-12-2020	06:10:08	08-12-2020	06:10:08	BAOF	1	0	
9	Spectrogram 1	1	201553.9447	201554.3028	8280.2	8910.7	193.9447	8625	8625	630.5	187.5	0.358	0.1653	-987	1086	1086	E:\2020-winter\UPMAP4B\20201208_061000.WAV	08-12-2020	06:13:14	08-12-2020	06:13:14	SPPI	1	0	
10	Spectrogram 1	1	201550.6156	201550.7977	5001.8	7523.6	190.6156	6937.5	6375	2521.8	2250	0.1822	0.1547	-1327	1043	1327	E:\2020-winter\UPMAP4B\20201208_061000.WAV	08-12-2020	06:13:11	08-12-2020	06:13:11	NIFP	1	0	
