Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	63182.10565	63183.98379	1268.3	2023.2	97.6507	1781.25	1687.5	754.9	656.25	1.8781	1.7173	-931	752	931	E:\2020-winter\OLV208R\20201201_055500.WAV	01-12-2020	05:56:37	01-12-2020	05:56:40	MWTH	0	1	
2	Spectrogram 1	1	63207.55793	63207.9725	5405.2	5918.6	123.103	5625	5718.75	513.4	281.25	0.4146	0.272	-660	708	708	E:\2020-winter\OLV208R\20201201_055500.WAV	01-12-2020	05:57:04	01-12-2020	05:57:04	MWTH	1	0	
3	Spectrogram 1	1	63209.3544	63210.14586	4106.8	6492.3	124.8995	4312.5	4968.75	2385.5	2062.5	0.7915	0.6773	-646	617	646	E:\2020-winter\OLV208R\20201201_055500.WAV	01-12-2020	05:57:04	01-12-2020	05:57:05	IBRO	0	1	
4	Spectrogram 1	1	63280.89335	63284.4549	2861.2	4953.7	196.4384	4031.25	3750	2092.5	1781.25	3.5616	3.152	-735	825	825	E:\2020-winter\OLV208R\20201201_055500.WAV	01-12-2020	05:58:17	01-12-2020	05:58:19	IWEY	0	1	
5	Spectrogram 1	1	63521.54033	63522.35691	986	1279.7	197.0854	1031.25	1125	293.7	187.5	0.8166	0.7093	-557	585	585	E:\2020-winter\OLV208R\20201201_060000.WAV	01-12-2020	06:03:18	01-12-2020	06:03:17	WCBA	1	0	
7	Spectrogram 1	1	63666.77275	63666.96747	1552.4	2097.9	102.3178	1875	1875	545.5	468.75	0.1947	0.1707	-531	508	531	E:\2020-winter\OLV208R\20201201_060500.WAV	01-12-2020	06:06:43	01-12-2020	06:06:43	MGHO	1	0	
8	Spectrogram 1	1	63831.81671	63833.60063	3818.2	8895.1	27.3618	6656.25	6093.75	5076.9	4218.75	1.7839	1.5893	-731	798	798	E:\2020-winter\OLV208R\20201201_061000.WAV	01-12-2020	06:10:28	01-12-2020	06:10:30	CBSU	0	1	
9	Spectrogram 1	1	63962.31294	63962.45113	1426.6	2685.3	157.858	2437.5	2062.5	1258.7	1125	0.1382	0.1173	-603	497	603	E:\2020-winter\OLV208R\20201201_061000.WAV	01-12-2020	06:12:37	01-12-2020	06:12:37	YBBU	1	0	
10	Spectrogram 1	1	64049.07802	64049.58053	1636.4	2979	4.6231	2718.75	2718.75	1342.6	1031.25	0.5025	0.432	-638	693	693	E:\2020-winter\OLV208R\20201201_061500.WAV	01-12-2020	06:15:04	01-12-2020	06:15:06	RWBU	1	0	
11	Spectrogram 1	1	64184.9323	64185.20868	3566.4	4028	140.4774	3750	3843.75	461.6	281.25	0.2764	0.2293	-504	796	796	E:\2020-winter\OLV208R\20201201_061500.WAV	01-12-2020	06:17:21	01-12-2020	06:17:20	LBLW	1	0	
