Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	58547.61933	58548.09044	1195.7	1665.5	227.6193	1500	1406.25	469.8	375	0.4711	0.4	-1914	2204	2204	E:\2020-winter\SEL207U\20201202_054000.WAV	02-12-2020	05:43:48	02-12-2020	05:43:48	MWTH	0	1	
2	Spectrogram 1	1	59036.5829	59037.02888	5466.2	5935.9	236.5829	5718.75	5718.75	469.7	375	0.446	0.3893	-1397	1512	1512	E:\2020-winter\SEL207U\20201202_055000.WAV	02-12-2020	05:53:57	02-12-2020	05:53:57	MWTH	1	0	
3	Spectrogram 1	1	59337.04144	59337.97737	1879	2861.2	57.0414	2718.75	2531.25	982.2	843.75	0.9359	0.816	-1217	1563	1563	E:\2020-winter\SEL207U\20201202_060000.WAV	02-12-2020	06:00:57	02-12-2020	06:00:58	INPI	1	0	
4	Spectrogram 1	1	59372.92085	59376.19345	2984.2	5464.1	92.9209	4125	4125	2479.9	468.75	3.2726	2.9547	-1960	1978	1978	E:\2020-winter\SEL207U\20201202_060000.WAV	02-12-2020	06:01:33	02-12-2020	06:01:36	IWEY	0	1	
5	Spectrogram 1	1	59520.73178	59521.11181	1891.4	2984.2	0.7318	2906.25	2531.25	1092.8	843.75	0.38	0.3253	-1241	1673	1673	E:\2020-winter\SEL207U\20201202_060500.WAV	02-12-2020	06:05:01	02-12-2020	06:05:01	RWBU	1	0	
6	Spectrogram 1	1	59520	59520.19472	891.6	1515.8	0	1218.75	1218.75	624.2	468.75	0.1947	0.16	-1219	1401	1401	E:\2020-winter\SEL207U\20201202_060500.WAV	02-12-2020	06:05:00	02-12-2020	06:05:00	WCBA	1	0	
7	Spectrogram 1	1	59847.7638	59849.15199	6893.2	8280.2	87.7638	7500	7593.75	1387	1125	1.3882	1.248	-1990	1660	1990	E:\2020-winter\SEL207U\20201202_061000.WAV	02-12-2020	06:11:28	02-12-2020	06:11:29	NIFP	0	1	
8	Spectrogram 1	1	60003.32286	60004.5917	966.7	1597.2	3.3229	1406.25	1406.25	630.5	375	1.2688	0.8853	-5741	4765	5741	E:\2020-winter\SEL207U\20201202_061500.WAV	02-12-2020	06:15:03	02-12-2020	06:15:05	GRJU	1	0	
9	Spectrogram 1	1	60007.75752	60008.19722	1933.5	5380	7.7575	4218.75	4125	3446.5	2250	0.4397	0.3733	-1510	1684	1684	E:\2020-winter\SEL207U\20201202_061500.WAV	02-12-2020	06:15:08	02-12-2020	06:15:08	SHMY	1	0	
10	Spectrogram 1	1	60011.77763	60013.03391	5169.9	6893.2	11.7776	6093.75	6375	1723.3	1312.5	1.2563	1.1307	-1239	1333	1333	E:\2020-winter\SEL207U\20201202_061500.WAV	02-12-2020	06:15:12	02-12-2020	06:15:13	VFNU	1	0	
11	Spectrogram 1	1	60056.41958	60056.57034	4455.3	7145.4	56.4196	5531.25	5531.25	2690.1	2343.75	0.1508	0.1173	-1103	1109	1109	E:\2020-winter\SEL207U\20201202_061500.WAV	02-12-2020	06:15:56	02-12-2020	06:15:57	GRNW	1	0	
12	Spectrogram 1	1	60102.50628	60103.10929	6010.5	8616.5	102.5063	7312.5	7406.25	2606	1312.5	0.603	0.5067	-5058	5138	5138	E:\2020-winter\SEL207U\20201202_061500.WAV	02-12-2020	06:16:43	02-12-2020	06:16:43	VHPA	1	0	
13	Spectrogram 1	1	60125.11934	60128.2035	462.3	924.7	125.1193	656.25	656.25	462.4	375	3.0842	2.752	-6706	5936	6706	E:\2020-winter\SEL207U\20201202_061500.WAV	02-12-2020	06:17:05	02-12-2020	06:17:08	SPDO	1	0	
14	Spectrogram 1	1	60220.52136	60220.89196	2858.1	5800.4	220.5214	4125	4218.75	2942.3	937.5	0.3706	0.336	-1132	1196	1196	E:\2020-winter\SEL207U\20201202_061500.WAV	02-12-2020	06:18:41	02-12-2020	06:18:41	ASDR	1	0	
15	Spectrogram 1	1	60221.08668	60221.25628	2143.6	3866.9	221.0867	3375	3281.25	1723.3	937.5	0.1696	0.1173	-1401	1457	1457	E:\2020-winter\SEL207U\20201202_061500.WAV	02-12-2020	06:18:41	02-12-2020	06:18:41	STBU	1	0	
16	Spectrogram 1	1	60329.74872	60329.99998	5422.1	6556.9	89.7487	6187.5	6093.75	1134.8	843.75	0.2513	0.208	-1137	1082	1137	E:\2020-winter\SEL207U\20201202_062000.WAV	02-12-2020	06:21:30	02-12-2020	06:21:29	IYTI	1	0	
17	Spectrogram 1	1	60347.28014	60348.41707	4077.1	7986	107.2801	4312.5	4312.5	3908.9	1781.25	1.1369	1.0133	-6288	6630	6630	E:\2020-winter\SEL207U\20201202_062000.WAV	02-12-2020	06:21:47	02-12-2020	06:21:48	ORMI	0	1	
18	Spectrogram 1	1	60247.29898	60248.11556	672.5	1050.8	7.299	843.75	843.75	378.3	281.25	0.8166	0.736	-1326	1258	1326	E:\2020-winter\SEL207U\20201202_062000.WAV	02-12-2020	06:20:07	02-12-2020	06:20:08	ISBA	1	0	
19	Spectrogram 1	1	60246.61431	60246.76506	966.7	1471.1	6.6143	1312.5	1218.75	504.4	281.25	0.1508	0.112	-1183	1243	1243	E:\2020-winter\SEL207U\20201202_062000.WAV	02-12-2020	06:20:07	02-12-2020	06:20:07	LBCR	1	0	
20	Spectrogram 1	1	60399.59797	60399.64194	490.4	851.3	159.598	656.25	656.25	360.9	281.25	0.044	0.032	-935	1057	1057	E:\2020-winter\SEL207U\20201202_062000.WAV	02-12-2020	06:22:40	02-12-2020	06:22:40	MABA	1	0	
21	Spectrogram 1	1	60630.60301	60630.66583	4119.1	6556.9	150.603	4218.75	4218.75	2437.8	1500	0.0628	0.048	-591	691	691	E:\2020-winter\SEL207U\20201202_062500.WAV	02-12-2020	06:27:31	02-12-2020	06:27:31	BRWA	1	0	
