Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Peak Freq (Hz)	Center Freq (Hz)	Delta Freq (Hz)	BW 90% (Hz)	Delta Time (s)	Dur 90% (s)	Min Amp (U)	Max Amp (U)	Peak Amp (U)	Begin Path	Begin Date	Begin Clock Time	End Date	End Clock Time	species	call	song	notes
1	Spectrogram 1	1	476860.5779	476860.647	336.3	651.5	220.5779	468.75	468.75	315.2	187.5	0.0691	0.048	-323	280	323	E:\2020-winter\UPMAP3B\20201212_053500.WAV	12-12-2020	05:38:41	12-12-2020	05:38:41	GRHO	1	0	
2	Spectrogram 1	1	477526.8781	477527.2236	1975.5	3993	166.8781	2156.25	3000	2017.5	1875	0.3455	0.2987	-272	198	272	E:\2020-winter\UPMAP3B\20201212_055000.WAV	12-12-2020	05:52:47	12-12-2020	05:52:47	SHMY	1	0	
3	Spectrogram 1	1	477777.8203	477779.3279	3236.4	4917.7	177.8203	3750	3937.5	1681.3	1500	1.5075	1.296	-306	360	360	E:\2020-winter\UPMAP3B\20201212_055500.WAV	12-12-2020	05:57:58	12-12-2020	05:57:59	IWEY	0	1	
4	Spectrogram 1	1	477806.3882	477807.3618	5169.9	5842.4	206.3882	5531.25	5531.25	672.5	375	0.9736	0.48	-475	533	533	E:\2020-winter\UPMAP3B\20201212_055500.WAV	12-12-2020	05:58:26	12-12-2020	05:58:27	MWTH	1	0	
5	Spectrogram 1	1	477895.3769	477897.745	1429.1	2059.5	55.3769	1687.5	1687.5	630.4	468.75	2.3681	1.9147	-2386	1536	2386	E:\2020-winter\UPMAP3B\20201212_060000.WAV	12-12-2020	06:00:55	12-12-2020	06:00:58	MWTH	0	1	
6	Spectrogram 1	1	477953.9322	477955.1005	2101.6	2395.8	113.9321	2250	2250	294.2	187.5	1.1683	1.008	-315	306	315	E:\2020-winter\UPMAP3B\20201212_060000.WAV	12-12-2020	06:01:54	12-12-2020	06:01:55	GRTD	1	0	
7	Spectrogram 1	1	477981.3317	477981.4259	588.4	1340.541	141.3316	1031.25	1125	752.141	281.25	0.0942	0.0587	-293	258	293	E:\2020-winter\UPMAP3B\20201212_060000.WAV	12-12-2020	06:02:21	12-12-2020	06:02:21	JENI	1	0	verify
8	Spectrogram 1	1	478035.4522	478035.559	1723.3	3782.8	195.4522	2343.75	2437.5	2059.5	1781.25	0.1068	0.0907	-188	178	188	E:\2020-winter\UPMAP3B\20201212_060000.WAV	12-12-2020	06:03:15	12-12-2020	06:03:16	YBBU	1	0	
9	Spectrogram 1	1	478046.0239	478046.5892	1176.9	1891.4	206.0239	1687.5	1593.75	714.5	656.25	0.5653	0.4907	-293	217	293	E:\2020-winter\UPMAP3B\20201212_060000.WAV	12-12-2020	06:03:26	12-12-2020	06:03:27	GRJU	1	0	
10	Spectrogram 1	1	478074.152	478074.6796	5085.8	7271.5	234.152	6000	6093.75	2185.7	1687.5	0.5276	0.4373	-353	258	353	E:\2020-winter\UPMAP3B\20201212_060000.WAV	12-12-2020	06:03:54	12-12-2020	06:03:55	VHPA	1	0	
